reference,id,key,online_probe_ms,selector_ms,saved_inner_probe_ms,ProbeMax,route,probe_shared
Text,test:10675,mmlu_pro|test:10675|policy_T,43.493828969076276,0.00030105002224445343,43.34114002995193,0.07798111438751221,T,False
Text,test:10373,mmlu_pro|test:10373|policy_T,43.67481218650937,0.00029080547392368317,43.52008015848696,2.282857894897461e-05,R,False
Text,test:10764,mmlu_pro|test:10764|policy_T,42.903772089630365,0.00029103830456733704,42.758477153256536,0.0,R,False
Text,test:6990,mmlu_pro|test:6990|policy_T,55.46987592242658,0.00030105002224445343,55.3078290540725,0.0,R,False
Text,test:7268,mmlu_pro|test:7268|policy_T,45.57519895024598,0.00029103830456733704,45.42147810570896,0.0009860992431640625,T,False
Text,test:6958,mmlu_pro|test:6958|policy_T,42.903401888906956,0.000250060111284256,42.7483981475234,0.0031726956367492676,T,False
Text,test:7440,mmlu_pro|test:7440|policy_T,43.72844402678311,0.00030011869966983795,43.57630503363907,0.0,R,False
Text,test:7050,mmlu_pro|test:7050|policy_T,43.02458115853369,0.0002898741513490677,42.86066093482077,0.0,R,False
Text,test:7242,mmlu_pro|test:7242|policy_T,43.56607608497143,0.0003098975867033005,43.418137123808265,0.00037354230880737305,T,False
Text,test:7635,mmlu_pro|test:7635|policy_T,42.835263069719076,0.0002998858690261841,42.67140314914286,0.0,R,False
Text,test:7309,mmlu_pro|test:7309|policy_T,43.63699001260102,0.0003809109330177307,43.48277789540589,0.2701861262321472,T,False
Text,test:7272,mmlu_pro|test:7272|policy_T,44.62157399393618,0.00030105002224445343,44.46674091741443,0.0004438161849975586,T,False
Text,test:11584,mmlu_pro|test:11584|policy_T,45.30458594672382,0.0003210734575986862,45.13880284503102,0.2710745334625244,T,False
Text,test:11872,mmlu_pro|test:11872|policy_T,43.01312007009983,0.0004209578037261963,42.853767052292824,1.1920928955078125e-07,R,False
Text,test:11446,mmlu_pro|test:11446|policy_T,68.75746697187424,0.0003711320459842682,68.57942999340594,0.0003905296325683594,T,False
Text,test:12100,mmlu_pro|test:12100|policy_T,52.08171112462878,0.0003809109330177307,51.91400391049683,0.07252311706542969,T,False
Text,test:11735,mmlu_pro|test:11735|policy_T,46.03736102581024,0.00033085234463214874,45.87307991459966,6.556510925292969e-07,R,False
Text,test:12076,mmlu_pro|test:12076|policy_T,43.39468898251653,0.0002898741513490677,43.23736112564802,0.43825405836105347,T,False
Text,test:12032,mmlu_pro|test:12032|policy_T,51.74142797477543,0.0003608874976634979,51.57696595415473,1.1920928955078125e-07,R,False
Text,test:11967,mmlu_pro|test:11967|policy_T,42.71430103108287,0.00028009526431560516,42.55935805849731,0.00023156404495239258,T,False
Text,test:11316,mmlu_pro|test:11316|policy_T,63.01182019524276,0.00032084062695503235,62.839393969625235,0.18293678760528564,T,False
Text,test:11631,mmlu_pro|test:11631|policy_T,50.954738864675164,0.00047101639211177826,50.78921583481133,1.9609928131103516e-05,R,False
Text,test:11977,mmlu_pro|test:11977|policy_T,45.88118614628911,0.00039977021515369415,45.707305893301964,0.43797773122787476,T,False
Text,test:6472,mmlu_pro|test:6472|policy_T,42.1333909034729,0.0003110617399215698,41.977515909820795,1.0132789611816406e-05,R,False
Text,test:6082,mmlu_pro|test:6082|policy_T,42.342266999185085,0.00032084062695503235,42.188636027276516,1.430511474609375e-06,R,False
Text,test:6346,mmlu_pro|test:6346|policy_T,42.64535987749696,0.0003501772880554199,42.49546700157225,1.1920928955078125e-07,R,False
Text,test:6561,mmlu_pro|test:6561|policy_T,42.68589708954096,0.00031082890927791595,42.53235599026084,0.005378305912017822,T,False
Text,test:6557,mmlu_pro|test:6557|policy_T,44.14293495938182,0.0003711320459842682,43.97800285369158,0.0,R,False
Text,test:6446,mmlu_pro|test:6446|policy_T,44.604097958654165,0.0003210734575986862,44.44962507113814,0.00038236379623413086,T,False
Text,test:6394,mmlu_pro|test:6394|policy_T,42.73930797353387,0.00028009526431560516,42.57976706139743,0.0,R,False
Text,test:6608,mmlu_pro|test:6608|policy_T,44.329399010166526,0.00033993273973464966,44.17035705409944,9.715557098388672e-05,T,False
Text,test:4983,mmlu_pro|test:4983|policy_T,45.13084492646158,0.0003210734575986862,44.96384900994599,4.827976226806641e-06,R,False
Text,test:4746,mmlu_pro|test:4746|policy_T,64.77632094174623,0.0005110632628202438,64.59540803916752,0.0,R,False
Text,test:4980,mmlu_pro|test:4980|policy_T,52.920239977538586,0.00032014213502407074,52.7388050686568,0.010987639427185059,T,False
Text,test:4781,mmlu_pro|test:4781|policy_T,42.8658879827708,0.00029103830456733704,42.70967189222574,0.00026160478591918945,T,False
Text,test:1023,mmlu_pro|test:1023|policy_T,63.598457956686616,0.000341096892952919,63.427574932575226,0.008577525615692139,T,False
Text,test:1794,mmlu_pro|test:1794|policy_T,51.4196299482137,0.00037997961044311523,51.25186196528375,0.008580207824707031,T,False
Text,test:959,mmlu_pro|test:959|policy_T,52.27674194611609,0.00032014213502407074,52.106950897723436,0.0229833722114563,T,False
Text,test:1329,mmlu_pro|test:1329|policy_T,52.992957876995206,0.00036996789276599884,52.82449908554554,2.384185791015625e-07,R,False
Text,test:1223,mmlu_pro|test:1223|policy_T,52.16705403290689,0.00026100315153598785,51.996342139318585,0.018591582775115967,T,False
Text,test:1657,mmlu_pro|test:1657|policy_T,63.617164036259055,0.00030081719160079956,63.44433594495058,0.004629552364349365,T,False
Text,test:1540,mmlu_pro|test:1540|policy_T,51.14696407690644,0.00028009526431560516,50.97928596660495,0.002727210521697998,T,False
Text,test:1043,mmlu_pro|test:1043|policy_T,44.74510904401541,0.0003098975867033005,44.57872407510877,0.011408984661102295,T,False
Text,test:1100,mmlu_pro|test:1100|policy_T,53.33298095501959,0.00031990930438041687,53.165863966569304,0.2987653613090515,T,False
Text,test:872,mmlu_pro|test:872|policy_T,69.5689981803298,0.0002998858690261841,69.37850709073246,0.00292360782623291,T,False
Text,test:1670,mmlu_pro|test:1670|policy_T,42.5945189781487,0.00027008354663848877,42.43374499492347,2.86102294921875e-06,R,False
Text,test:8725,mmlu_pro|test:8725|policy_T,42.10476204752922,0.0002898741513490677,41.95265402086079,0.011005222797393799,T,False
Text,test:8505,mmlu_pro|test:8505|policy_T,42.37684700638056,0.0002698507159948349,42.22267493605614,0.15088766813278198,T,False
Text,test:8006,mmlu_pro|test:8006|policy_T,45.233784010633826,0.00027008354663848877,45.06929195486009,0.0,R,False
Text,test:8026,mmlu_pro|test:8026|policy_T,42.44105797261,0.00030105002224445343,42.28069516830146,3.5762786865234375e-07,R,False
Text,test:8264,mmlu_pro|test:8264|policy_T,42.776923859491944,0.00028009526431560516,42.623963905498385,0.0,R,False
Text,test:9037,mmlu_pro|test:9037|policy_T,42.146862018853426,0.0002798624336719513,41.99290997348726,0.17645937204360962,T,False
Text,test:8072,mmlu_pro|test:8072|policy_T,43.068182189017534,0.00032992102205753326,42.913177981972694,0.22582322359085083,T,False
Text,test:8356,mmlu_pro|test:8356|policy_T,42.81103401444852,0.00027008354663848877,42.65972692519426,0.0731818675994873,T,False
Text,test:8343,mmlu_pro|test:8343|policy_T,51.17542902007699,0.0003110617399215698,51.006598863750696,0.0,R,False
Text,test:8856,mmlu_pro|test:8856|policy_T,43.8579460605979,0.0003110617399215698,43.70029782876372,0.09363502264022827,T,False
Text,test:8878,mmlu_pro|test:8878|policy_T,42.8945820312947,0.00036996789276599884,42.73707396350801,0.001995980739593506,T,False
Text,test:8137,mmlu_pro|test:8137|policy_T,42.840729001909494,0.0003110617399215698,42.67301200889051,0.0,R,False
Text,test:7941,mmlu_pro|test:7941|policy_T,44.45629799738526,0.0003110617399215698,44.29564392194152,0.14481914043426514,T,False
Text,test:7962,mmlu_pro|test:7962|policy_T,42.53915883600712,0.00028102658689022064,42.37287398427725,0.0,R,False
Text,test:8261,mmlu_pro|test:8261|policy_T,42.707657907158136,0.00028102658689022064,42.54889697767794,0.0003707408905029297,T,False
Text,test:5417,mmlu_pro|test:5417|policy_T,42.492950800806284,0.00028009526431560516,42.34080319292843,0.0,R,False
Text,test:5739,mmlu_pro|test:5739|policy_T,44.62565900757909,0.00033085234463214874,44.46836095303297,0.022977709770202637,T,False
Text,test:5109,mmlu_pro|test:5109|policy_T,42.46695199981332,0.0002400483936071396,42.30798105709255,0.0,R,False
Text,test:5929,mmlu_pro|test:5929|policy_T,42.61901997961104,0.00030105002224445343,42.46558016166091,0.0,R,False
Text,test:5351,mmlu_pro|test:5351|policy_T,42.70975198596716,0.00029010698199272156,42.5529049243778,0.0002613663673400879,T,False
Text,test:5069,mmlu_pro|test:5069|policy_T,42.30624716728926,0.00029080547392368317,42.152486043050885,0.0,R,False
Text,test:5533,mmlu_pro|test:5533|policy_T,42.10346401669085,0.00029010698199272156,41.946015087887645,0.0020012855529785156,T,False
Text,test:5258,mmlu_pro|test:5258|policy_T,45.1667329762131,0.00028102658689022064,45.00581789761782,0.00018364191055297852,T,False
Text,test:5446,mmlu_pro|test:5446|policy_T,44.48797809891403,0.00031990930438041687,44.33108097873628,0.0007095932960510254,T,False
Text,test:5830,mmlu_pro|test:5830|policy_T,43.56116405688226,0.0002698507159948349,43.409405974671245,0.0,R,False
Text,test:11017,mmlu_pro|test:11017|policy_T,43.52309205569327,0.0002798624336719513,43.37173514068127,0.0,R,False
Text,test:10836,mmlu_pro|test:10836|policy_T,44.5296058896929,0.00028102658689022064,44.37360097654164,0.0,R,False
Text,test:11046,mmlu_pro|test:11046|policy_T,43.10920787975192,0.00026100315153598785,42.958591831848025,0.010986924171447754,T,False
Text,test:10973,mmlu_pro|test:10973|policy_T,43.228293070569634,0.0002598389983177185,43.07488282211125,0.0003355741500854492,T,False
Text,test:11106,mmlu_pro|test:11106|policy_T,44.067681999877095,0.00030081719160079956,43.91841986216605,0.007581114768981934,T,False
Text,test:10143,mmlu_pro|test:10143|policy_T,44.036662904545665,0.000341096892952919,43.85667201131582,0.32666027545928955,T,False
Text,test:9413,mmlu_pro|test:9413|policy_T,43.231389950960875,0.00028009526431560516,43.071286054328084,4.571676254272461e-05,T,False
Text,test:9925,mmlu_pro|test:9925|policy_T,43.256185948848724,0.00028102658689022064,43.09035302139819,0.0832977294921875,T,False
Text,test:9048,mmlu_pro|test:9048|policy_T,51.55423190444708,0.00029103830456733704,51.37556395493448,0.11920768022537231,T,False
Text,test:9980,mmlu_pro|test:9980|policy_T,43.493594974279404,0.00028102658689022064,43.33517514169216,0.019845545291900635,T,False
Text,test:9222,mmlu_pro|test:9222|policy_T,42.972689028829336,0.00031990930438041687,42.821432929486036,0.640096127986908,T,False
Text,test:10310,mmlu_pro|test:10310|policy_T,42.997756972908974,0.0003110617399215698,42.84345405176282,0.0026214122772216797,T,False
Text,test:9978,mmlu_pro|test:9978|policy_T,94.13459897041321,0.00046100467443466187,93.94797612912953,0.11795729398727417,T,False
Text,test:9975,mmlu_pro|test:9975|policy_T,43.13241085037589,0.0003711320459842682,42.9706450086087,0.24107736349105835,T,False
Text,test:9753,mmlu_pro|test:9753|policy_T,43.145576026290655,0.00029103830456733704,42.99042304046452,0.5233663320541382,T,False
Text,test:10269,mmlu_pro|test:10269|policy_T,42.34188608825207,0.00029080547392368317,42.18335612677038,0.012580692768096924,T,False
Text,test:9345,mmlu_pro|test:9345|policy_T,41.784139117226005,0.00027101486921310425,41.6274128947407,0.0,R,False
Text,test:9591,mmlu_pro|test:9591|policy_T,45.19195016473532,0.00026100315153598785,45.030103996396065,0.04237407445907593,T,False
Text,test:9392,mmlu_pro|test:9392|policy_T,42.525452794507146,0.00030011869966983795,42.36616217531264,0.26946598291397095,T,False
Text,test:2177,mmlu_pro|test:2177|policy_T,44.18775998055935,0.0002998858690261841,44.02777599170804,0.0,R,False
Text,test:2443,mmlu_pro|test:2443|policy_T,42.67508699558675,0.00029010698199272156,42.509173043072224,0.03732854127883911,T,False
Text,test:2370,mmlu_pro|test:2370|policy_T,45.27914500795305,0.00030011869966983795,45.1164070982486,0.0,R,False
Text,test:2703,mmlu_pro|test:2703|policy_T,43.687461875379086,0.00029103830456733704,43.52781013585627,4.655122756958008e-05,T,False
Text,test:2744,mmlu_pro|test:2744|policy_T,44.4461980368942,0.00031990930438041687,44.28285895846784,0.0,R,False
Text,test:2398,mmlu_pro|test:2398|policy_T,41.752470191568136,0.0003098975867033005,41.60005087032914,1.6629695892333984e-05,R,False
Text,test:2090,mmlu_pro|test:2090|policy_T,44.05571916140616,0.00028102658689022064,43.901137076318264,0.00015878677368164062,T,False
Text,test:2633,mmlu_pro|test:2633|policy_T,42.388153029605746,0.0002600718289613724,42.23736678250134,0.0,R,False
Text,test:2001,mmlu_pro|test:2001|policy_T,42.701314901933074,0.00030105002224445343,42.54276514984667,0.2689417004585266,T,False
C2C,test:3074,mmlu_pro|test:3074|policy_C,51.22558888979256,0.0003501772880554199,51.05577688664198,0.06711608171463013,C,False
C2C,test:3502,mmlu_pro|test:3502|policy_C,45.602383092045784,0.00028102658689022064,45.438252156600356,0.0,R,False
C2C,test:3459,mmlu_pro|test:3459|policy_C,51.8650698941201,0.0002600718289613724,51.690208027139306,8.940696716308594e-07,R,False
C2C,test:2955,mmlu_pro|test:2955|policy_C,44.235646026209,0.00030105002224445343,44.078257866203785,0.0,R,False
C2C,test:3232,mmlu_pro|test:3232|policy_C,43.96142717450857,0.00029080547392368317,43.80190488882363,0.0,R,False
C2C,test:3202,mmlu_pro|test:3202|policy_C,43.07070909999311,0.00032084062695503235,42.91477403603494,2.384185791015625e-07,R,False
C2C,test:2979,mmlu_pro|test:2979|policy_C,44.27893692627549,0.00046100467443466187,44.107102090492845,0.0,R,False
C2C,test:297,mmlu_pro|test:297|policy_C,43.166110990568995,0.00027101486921310425,43.014132883399725,0.004070103168487549,C,False
C2C,test:481,mmlu_pro|test:481|policy_C,42.64447302557528,0.00028009526431560516,42.488167993724346,0.21153700351715088,C,False
C2C,test:673,mmlu_pro|test:673|policy_C,43.132757069543004,0.00026100315153598785,42.95870801433921,0.33292800188064575,C,False
C2C,test:205,mmlu_pro|test:205|policy_C,43.01410308107734,0.00031990930438041687,42.85795800387859,0.00021535158157348633,C,False
C2C,test:429,mmlu_pro|test:429|policy_C,43.91715279780328,0.00032014213502407074,43.76201797276735,0.5266059041023254,C,False
C2C,test:413,mmlu_pro|test:413|policy_C,42.62298298999667,0.00029010698199272156,42.46779903769493,0.42420244216918945,C,False
C2C,test:289,mmlu_pro|test:289|policy_C,45.10648408904672,0.00031082890927791595,44.93076098151505,0.3321601152420044,C,False
C2C,test:770,mmlu_pro|test:770|policy_C,43.322255834937096,0.00031013041734695435,43.16247394308448,0.3296963572502136,C,False
C2C,test:402,mmlu_pro|test:402|policy_C,53.01283299922943,0.00027008354663848877,52.84091690555215,0.011001288890838623,C,False
C2C,test:4181,mmlu_pro|test:4181|policy_C,44.609953882172704,0.00030105002224445343,44.43803895264864,3.993511199951172e-06,R,False
C2C,test:3885,mmlu_pro|test:3885|policy_C,51.0041699744761,0.0003501772880554199,50.838205963373184,0.3478459119796753,C,False
C2C,test:3996,mmlu_pro|test:3996|policy_C,44.44938013330102,0.00029103830456733704,44.28987787105143,0.07979828119277954,C,False
C2C,test:4133,mmlu_pro|test:4133|policy_C,43.12228783965111,0.0003110617399215698,42.97891701571643,1.7881393432617188e-06,R,False
C2C,test:4665,mmlu_pro|test:4665|policy_C,43.005144922062755,0.00028009526431560516,42.84183494746685,0.40429985523223877,C,False
C2C,test:4076,mmlu_pro|test:4076|policy_C,42.92930196970701,0.00029010698199272156,42.77453781105578,2.9206275939941406e-06,R,False
C2C,test:4073,mmlu_pro|test:4073|policy_C,45.983912190422416,0.00029080547392368317,45.81262799911201,0.004072725772857666,C,False
C2C,test:4334,mmlu_pro|test:4334|policy_C,42.85006085410714,0.0003611203283071518,42.69681102596223,0.0,R,False
C2C,test:3783,mmlu_pro|test:3783|policy_C,45.45941995456815,0.0003310851752758026,45.292824041098356,0.00013315677642822266,C,False
C2C,test:3934,mmlu_pro|test:3934|policy_C,44.722445076331496,0.0002898741513490677,44.55929598771036,0.037475407123565674,C,False
C2C,test:3957,mmlu_pro|test:3957|policy_C,45.368026942014694,0.00031990930438041687,45.20538914948702,0.18250805139541626,C,False
C2C,test:4214,mmlu_pro|test:4214|policy_C,45.66822503693402,0.00027008354663848877,45.508142095059156,0.060448527336120605,C,False
C2C,test:10489,mmlu_pro|test:10489|policy_C,43.0886319372803,0.00028102658689022064,42.938618920743465,9.638071060180664e-05,C,False
C2C,test:10675,mmlu_pro|test:10675|policy_C,43.81787194870412,0.00029103830456733704,43.66299998946488,0.07798111438751221,C,False
C2C,test:10373,mmlu_pro|test:10373|policy_C,43.847349006682634,0.0002898741513490677,43.69090194813907,2.282857894897461e-05,R,False
C2C,test:10764,mmlu_pro|test:10764|policy_C,43.35677018389106,0.00029080547392368317,43.21304801851511,0.0,R,False
C2C,test:6990,mmlu_pro|test:6990|policy_C,44.85120787285268,0.00028102658689022064,44.69357989728451,0.0,R,False
C2C,test:7268,mmlu_pro|test:7268|policy_C,45.47859588637948,0.00027008354663848877,45.31985614448786,0.0009860992431640625,C,False
C2C,test:6958,mmlu_pro|test:6958|policy_C,42.93712601065636,0.00031013041734695435,42.77460789307952,0.0031726956367492676,C,False
C2C,test:7440,mmlu_pro|test:7440|policy_C,43.63945499062538,0.0002998858690261841,43.487888062372804,0.0,R,False
C2C,test:7050,mmlu_pro|test:7050|policy_C,43.459184002131224,0.0004109460860490799,43.30386919900775,0.0,R,False
C2C,test:7242,mmlu_pro|test:7242|policy_C,43.03389904089272,0.0003098975867033005,42.87913581356406,0.00037354230880737305,C,False
C2C,test:7635,mmlu_pro|test:7635|policy_C,42.95234405435622,0.0003210734575986862,42.802460957318544,0.0,R,False
C2C,test:7309,mmlu_pro|test:7309|policy_C,43.28246903605759,0.00029080547392368317,43.13276591710746,0.2701861262321472,C,False
C2C,test:7272,mmlu_pro|test:7272|policy_C,44.79544213972986,0.00033085234463214874,44.63698295876384,0.0004438161849975586,C,False
C2C,test:11584,mmlu_pro|test:11584|policy_C,45.22713995538652,0.00029103830456733704,45.06354103796184,0.2710745334625244,C,False
C2C,test:11872,mmlu_pro|test:11872|policy_C,43.08917396701872,0.00031013041734695435,42.9346919991076,1.1920928955078125e-07,R,False
C2C,test:11446,mmlu_pro|test:11446|policy_C,69.01765917427838,0.00032084062695503235,68.84537287987769,0.0003905296325683594,C,False
C2C,test:12100,mmlu_pro|test:12100|policy_C,51.87254585325718,0.0004209578037261963,51.70028004795313,0.07252311706542969,C,False
C2C,test:11735,mmlu_pro|test:11735|policy_C,45.85279105231166,0.0003110617399215698,45.682509895414114,6.556510925292969e-07,R,False
C2C,test:12076,mmlu_pro|test:12076|policy_C,43.10308722779155,0.00025099143385887146,42.94259310699999,0.43825405836105347,C,False
C2C,test:12032,mmlu_pro|test:12032|policy_C,51.936157047748566,0.00036996789276599884,51.76831898279488,1.1920928955078125e-07,R,False
C2C,test:11967,mmlu_pro|test:11967|policy_C,42.12873196229339,0.00032084062695503235,41.975000873208046,0.00023156404495239258,C,False
C2C,test:11316,mmlu_pro|test:11316|policy_C,62.735066981986165,0.0003608874976634979,62.55743093788624,0.18293678760528564,C,False
C2C,test:11631,mmlu_pro|test:11631|policy_C,51.09494412317872,0.0003809109330177307,50.929551012814045,1.9609928131103516e-05,R,False
C2C,test:11977,mmlu_pro|test:11977|policy_C,46.230297069996595,0.00027008354663848877,46.07047396712005,0.43797773122787476,C,False
C2C,test:6472,mmlu_pro|test:6472|policy_C,42.29582892730832,0.00028102658689022064,42.13924193754792,1.0132789611816406e-05,R,False
C2C,test:6082,mmlu_pro|test:6082|policy_C,42.39889397285879,0.00025099143385887146,42.23851999267936,1.430511474609375e-06,R,False
C2C,test:6346,mmlu_pro|test:6346|policy_C,42.94480802491307,0.000250060111284256,42.78167919255793,1.1920928955078125e-07,R,False
C2C,test:6561,mmlu_pro|test:6561|policy_C,43.05617790669203,0.00029103830456733704,42.900764150545,0.005378305912017822,C,False
C2C,test:6557,mmlu_pro|test:6557|policy_C,44.02797715738416,0.00027101486921310425,43.86429698206484,0.0,R,False
C2C,test:6446,mmlu_pro|test:6446|policy_C,44.263503048568964,0.00028102658689022064,44.10335002467036,0.00038236379623413086,C,False
C2C,test:6394,mmlu_pro|test:6394|policy_C,41.99807601980865,0.00028009526431560516,41.842791019007564,0.0,R,False
C2C,test:6608,mmlu_pro|test:6608|policy_C,44.617213075980544,0.0003110617399215698,44.460385804995894,9.715557098388672e-05,C,False
C2C,test:4983,mmlu_pro|test:4983|policy_C,44.72503694705665,0.00029010698199272156,44.56053511239588,4.827976226806641e-06,R,False
C2C,test:4746,mmlu_pro|test:4746|policy_C,63.98541294038296,0.00026100315153598785,63.8140591327101,0.0,R,False
C2C,test:4980,mmlu_pro|test:4980|policy_C,53.06607601232827,0.00032992102205753326,52.88602504879236,0.010987639427185059,C,False
C2C,test:4781,mmlu_pro|test:4781|policy_C,43.506880989298224,0.00028102658689022064,43.35021483711898,0.00026160478591918945,C,False
C2C,test:1023,mmlu_pro|test:1023|policy_C,63.755064038559794,0.00030105002224445343,63.5721180588007,0.008577525615692139,C,False
C2C,test:1794,mmlu_pro|test:1794|policy_C,51.03581305593252,0.00034086406230926514,50.86799687705934,0.008580207824707031,C,False
C2C,test:959,mmlu_pro|test:959|policy_C,52.62606288306415,0.00037997961044311523,52.445251028984785,0.0229833722114563,C,False
C2C,test:1329,mmlu_pro|test:1329|policy_C,54.022815776988864,0.0003210734575986862,53.85287501849234,2.384185791015625e-07,R,False
C2C,test:1223,mmlu_pro|test:1223|policy_C,52.13754787109792,0.00030105002224445343,51.966313971206546,0.018591582775115967,C,False
C2C,test:1657,mmlu_pro|test:1657|policy_C,63.39460192248225,0.0003310851752758026,63.19050583988428,0.004629552364349365,C,False
C2C,test:1540,mmlu_pro|test:1540|policy_C,51.308881025761366,0.00031013041734695435,51.12478183582425,0.002727210521697998,C,False
C2C,test:1043,mmlu_pro|test:1043|policy_C,44.81336800381541,0.00035995617508888245,44.65087014250457,0.011408984661102295,C,False
C2C,test:1100,mmlu_pro|test:1100|policy_C,53.50979603827,0.00046100467443466187,53.31338313408196,0.2987653613090515,C,False
C2C,test:872,mmlu_pro|test:872|policy_C,68.77847108989954,0.00030011869966983795,68.58898303471506,0.00292360782623291,C,False
C2C,test:1670,mmlu_pro|test:1670|policy_C,42.617682134732604,0.00029080547392368317,42.46153705753386,2.86102294921875e-06,R,False
C2C,test:8725,mmlu_pro|test:8725|policy_C,43.15436794422567,0.00030105002224445343,42.992561822757125,0.011005222797393799,C,False
C2C,test:8505,mmlu_pro|test:8505|policy_C,43.2350009214133,0.00027008354663848877,43.076490983366966,0.15088766813278198,C,False
C2C,test:8006,mmlu_pro|test:8006|policy_C,45.33721902407706,0.00035995617508888245,45.169180957600474,0.0,R,False
C2C,test:8026,mmlu_pro|test:8026|policy_C,43.056163005530834,0.000250060111284256,42.906338814646006,3.5762786865234375e-07,R,False
C2C,test:8264,mmlu_pro|test:8264|policy_C,42.91752981953323,0.00031013041734695435,42.77109308168292,0.0,R,False
C2C,test:9037,mmlu_pro|test:9037|policy_C,42.639740044251084,0.00032992102205753326,42.48414491303265,0.17645937204360962,C,False
C2C,test:8072,mmlu_pro|test:8072|policy_C,43.00086386501789,0.00029010698199272156,42.842264054343104,0.22582322359085083,C,False
C2C,test:8356,mmlu_pro|test:8356|policy_C,42.756872018799186,0.0002798624336719513,42.601407039910555,0.0731818675994873,C,False
C2C,test:8343,mmlu_pro|test:8343|policy_C,51.10720009543002,0.00032992102205753326,50.93574500642717,0.0,R,False
C2C,test:8856,mmlu_pro|test:8856|policy_C,43.968223966658115,0.00027101486921310425,43.80337195470929,0.09363502264022827,C,False
C2C,test:8878,mmlu_pro|test:8878|policy_C,42.86235990002751,0.0003511086106300354,42.69902082160115,0.001995980739593506,C,False
C2C,test:8137,mmlu_pro|test:8137|policy_C,43.1433729827404,0.00030011869966983795,42.978160083293915,0.0,R,False
