reference,id,panel_ordinal,group_hash,category,K,route,q,threshold,fixed_ms,policy_ms,saving_ms,fixed_correct,policy_correct,accuracy_difference,fixed_answer,policy_answer,gold,fixed_invalid,policy_invalid,online_probe_ms,selector_ms,first_formal_request_in_pair,fixed_key,policy_key
Text,test:770,14,ec5708ddf7d8d0367b1cd79a077e12f79f323282edecc37aa8235f58d5f996f3,business,10,T,0.4,3.838539123535156e-05,1125.969046028331,1152.8385139536113,-26.869467925280333,0,0,0,H,H,A,False,False,34.307609079405665,0.00027008354663848877,False,mmlu_pro|test:770|fixed_T,mmlu_pro|test:770|policy_T
Text,test:402,15,718d1a28b71380bd9dbdaea7e4f733ae946c47c9eca2ec4e702a9b8417ced309,business,10,T,0.4,3.838539123535156e-05,1629.6464609913528,1656.7872369196266,-27.140775928273797,1,1,0,A,A,A,False,False,52.33605415560305,0.0002598389983177185,False,mmlu_pro|test:402|fixed_T,mmlu_pro|test:402|policy_T
Text,test:4181,16,35a6cf0c7538e0cf30178a01375f7f8edd8a3896f06bd664624e58e986d26eb1,chemistry,10,R,0.4,3.838539123535156e-05,1095.98084888421,282.3654590174556,813.6153898667544,1,1,0,D,D,D,False,False,44.04623480513692,0.00028102658689022064,False,mmlu_pro|test:4181|fixed_T,mmlu_pro|test:4181|policy_T
Text,test:3885,17,51439788d4cdf99aea7315f43dbe8a2a4990a4cbdde88bd950d19692d764fd44,chemistry,10,T,0.4,3.838539123535156e-05,1080.4638448171318,1128.5345880314708,-48.07074321433902,1,1,0,G,G,G,False,False,50.44751102104783,0.00029103830456733704,False,mmlu_pro|test:3885|fixed_T,mmlu_pro|test:3885|policy_T
Text,test:3996,18,b06945813b8155c3aa6c5295ea69a6b1eec06c4f96d0dd38a1a87117779ed192,chemistry,10,T,0.4,3.838539123535156e-05,1332.549158949405,1377.7161659672856,-45.16700701788068,0,0,0,F,F,H,False,False,43.62654802389443,0.00028102658689022064,False,mmlu_pro|test:3996|fixed_T,mmlu_pro|test:3996|policy_T
Text,test:4133,19,a5b8faaaf8da69b885295ee2fc376d06a022df9b852d8e569abe2944b610930d,chemistry,4,R,0.4,3.838539123535156e-05,1030.0342869013548,261.4874290302396,768.5468578711152,1,1,0,D,D,D,False,False,33.63831387832761,0.0003909226506948471,False,mmlu_pro|test:4133|fixed_T,mmlu_pro|test:4133|policy_T
Text,test:4665,20,03d06a634bfb515ee1556ef724557d755037d30d292631d109a95755e95ce8f7,chemistry,10,T,0.4,3.838539123535156e-05,1038.2686611264944,1072.8263689670712,-34.55770784057677,0,0,0,J,J,I,False,False,34.53122801147401,0.00027101486921310425,False,mmlu_pro|test:4665|fixed_T,mmlu_pro|test:4665|policy_T
Text,test:4076,21,8fc48fa7799bbe613577b8f238909ed02f68b1867611180a4836f98f44e42228,chemistry,10,R,0.4,3.838539123535156e-05,992.7302359137684,229.54222187399864,763.1880140397698,1,1,0,G,G,G,False,False,33.759581157937646,0.00032084062695503235,False,mmlu_pro|test:4076|fixed_T,mmlu_pro|test:4076|policy_T
Text,test:4073,22,8767badf22410efb8d63f0e7c2d7062974e8004172fd4ecfb751a3371e5ba222,chemistry,10,T,0.4,3.838539123535156e-05,1029.3967600446194,1075.1372429076582,-45.74048286303878,0,0,0,E,E,F,False,False,45.26928020641208,0.0002498272806406021,False,mmlu_pro|test:4073|fixed_T,mmlu_pro|test:4073|policy_T
Text,test:4334,23,7c48a93d8f6f3efce8c113295cde03d77179fe137fe7e4da9948c68e6b5039fc,chemistry,9,R,0.4,3.838539123535156e-05,872.6672302000225,229.27709412761033,643.3901360724121,1,1,0,D,D,D,False,False,33.82141701877117,0.00030011869966983795,False,mmlu_pro|test:4334|fixed_T,mmlu_pro|test:4334|policy_T
Text,test:3783,24,2601d3ca187e5515ed8039b5f0444495fd251f878e7ff36baaeaa61f8e447ec6,chemistry,10,T,0.4,3.838539123535156e-05,902.5379070080817,945.6646780017763,-43.12677099369466,1,1,0,H,H,H,False,False,44.71076186746359,0.0003210734575986862,False,mmlu_pro|test:3783|fixed_T,mmlu_pro|test:3783|policy_T
Text,test:3934,25,f5dab9e6838d3ec73a9f91d48d1144eac25277f447900a08e8eb840bc13a9d6f,chemistry,10,T,0.4,3.838539123535156e-05,956.2148170080036,1002.1043501328677,-45.8895331248641,1,1,0,A,A,A,False,False,44.202088145539165,0.00021979212760925293,False,mmlu_pro|test:3934|fixed_T,mmlu_pro|test:3934|policy_T
Text,test:3957,26,923ec12eb374e98b8add5d25b82cb3e39da36c37ad3522018b244b78f2f3f912,chemistry,10,T,0.4,3.838539123535156e-05,867.1344891190529,909.9981491453946,-42.86366002634168,0,0,0,H,H,B,False,False,44.69019593670964,0.00029103830456733704,False,mmlu_pro|test:3957|fixed_T,mmlu_pro|test:3957|policy_T
Text,test:4214,27,7de708d206b782edbfa2f034ba5eff29121d43d7c068d7ef81036f3bb58c52bb,chemistry,10,T,0.4,3.838539123535156e-05,1179.699839092791,1224.7193108778447,-45.01947178505361,0,0,0,F,F,J,False,False,44.764475198462605,0.00029080547392368317,False,mmlu_pro|test:4214|fixed_T,mmlu_pro|test:4214|policy_T
Text,test:10489,28,7b1bc52cb50c1b9dfcee62a41f16f9c9d6d5b24dd37555ada15d4cfb94c03312,computer science,4,T,0.4,3.838539123535156e-05,959.1287919320166,1012.3943281359971,-53.265536203980446,0,0,0,D,D,A,False,False,33.715636003762484,0.00028009526431560516,False,mmlu_pro|test:10489|fixed_T,mmlu_pro|test:10489|policy_T
Text,test:10675,29,0f6a950eecf3b6a8a826b7b9f9bc95d9353c0cfc07d5c13edb4a53fce99a766d,computer science,10,T,0.4,3.838539123535156e-05,978.3639719244093,1017.9360499605536,-39.572078036144376,0,0,0,C,C,H,False,False,34.50366295874119,0.00030105002224445343,False,mmlu_pro|test:10675|fixed_T,mmlu_pro|test:10675|policy_T
Text,test:10373,30,2a886b1ed6bf43b1ddac1662e033ccb721fc2d906aa4171488bb5d0a16d01109,computer science,10,R,0.4,3.838539123535156e-05,1271.1401318665594,284.50656216591597,986.6335697006434,0,0,0,B,B,D,False,False,43.11382910236716,0.00029103830456733704,False,mmlu_pro|test:10373|fixed_T,mmlu_pro|test:10373|policy_T
Text,test:10764,31,de306b5aeff3c4e65fd73b63880e2894dae7cfce8d2edb78b08b42ea8b01dc53,computer science,10,R,0.4,3.838539123535156e-05,892.834632890299,231.92015010863543,660.9144827816635,1,1,0,E,E,E,False,False,34.28838006220758,0.0002698507159948349,False,mmlu_pro|test:10764|fixed_T,mmlu_pro|test:10764|policy_T
Text,test:6990,32,af8ed3d56dc8c6892233bb759c09360d8fc2ce42e21432b5b8005e91d3e47f0e,economics,10,R,0.4,3.838539123535156e-05,1552.6084469165653,283.7609138805419,1268.8475330360234,1,1,0,D,D,D,False,False,43.91004191711545,0.00022095628082752228,False,mmlu_pro|test:6990|fixed_T,mmlu_pro|test:6990|policy_T
Text,test:7268,33,9d1463ce64fcdbd023b9d9dc251f2ca9bfde912f21895b34ce0316ba26691aa6,economics,10,T,0.4,3.838539123535156e-05,1106.3988499809057,1146.0723581258208,-39.673508144915104,0,0,0,B,B,H,False,False,44.9719438329339,0.00029103830456733704,False,mmlu_pro|test:7268|fixed_T,mmlu_pro|test:7268|policy_T
Text,test:6958,34,2d75a90767866960399687d621215d79b68eb5bc5164ca5301ddc91c753d6817,economics,10,T,0.4,3.838539123535156e-05,1054.8175820149481,1093.5418109875172,-38.72422897256911,0,0,0,J,J,B,False,False,34.62464013136923,0.00032084062695503235,False,mmlu_pro|test:6958|fixed_T,mmlu_pro|test:6958|policy_T
Text,test:7440,35,2b8ba8ca8f47dab0064c414be27aa790fef05efaf059d6fc80c82b62e3ae9638,economics,9,R,0.4,3.838539123535156e-05,907.7407051809132,231.75972793251276,675.9809772484004,1,1,0,G,G,G,False,False,34.109313040971756,0.00030105002224445343,False,mmlu_pro|test:7440|fixed_T,mmlu_pro|test:7440|policy_T
Text,test:7050,36,c3a915a25ba9865f459a0f403855dd23605168852cfcce1da17696e27713450e,economics,10,R,0.4,3.838539123535156e-05,592.9895271547139,230.5377668235451,362.45176033116877,1,1,0,B,B,B,False,False,34.37417093664408,0.00031013041734695435,False,mmlu_pro|test:7050|fixed_T,mmlu_pro|test:7050|policy_T
Text,test:7242,37,6e1c2e513ccd17b6ba56371cd65c1c97aa59d1c8e0044c8da6858718dac9bdd6,economics,10,T,0.4,3.838539123535156e-05,918.7628750223666,954.1291759815067,-35.36630095914006,1,1,0,B,B,B,False,False,34.10694911144674,0.00032992102205753326,False,mmlu_pro|test:7242|fixed_T,mmlu_pro|test:7242|policy_T
Text,test:7635,38,1a6e63f1f5a7365d20a2a0a86520f77b8ae18db94a2b08b482c9643ed79bcd7e,economics,8,R,0.4,3.838539123535156e-05,824.0124641451985,230.9865690767765,593.025895068422,1,1,0,A,A,A,False,False,34.49973603710532,0.0002998858690261841,False,mmlu_pro|test:7635|fixed_T,mmlu_pro|test:7635|policy_T
Text,test:7309,39,be13576d2a46b5541e094362537d026875a08182c22caf7adda888886f085531,economics,10,T,0.4,3.838539123535156e-05,1155.2574029192328,1181.640197057277,-26.38279413804412,0,0,0,C,C,J,False,False,33.85755210183561,0.0002998858690261841,False,mmlu_pro|test:7309|fixed_T,mmlu_pro|test:7309|policy_T
Text,test:7272,40,1cb81292f018bc30e462b435d4dafc934f80d067588f503c71ba7b107fe3d474,economics,10,T,0.4,3.838539123535156e-05,942.6805968396366,991.0905479919165,-48.40995115227997,0,0,0,F,F,D,False,False,44.01864600367844,0.0003110617399215698,False,mmlu_pro|test:7272|fixed_T,mmlu_pro|test:7272|policy_T
Text,test:11584,41,97393bb28b34081780d7ebf5b8c3ff3f2e6ce783cdcaf8267228c3c8f3f4d151,engineering,10,T,0.4,3.838539123535156e-05,1283.6865200661123,1328.7215118762106,-45.03499181009829,1,1,0,I,I,I,False,False,44.63449213653803,0.0002200249582529068,False,mmlu_pro|test:11584|fixed_T,mmlu_pro|test:11584|policy_T
Text,test:11872,42,bde72887d3beca02a3e4863b804b4027e7595f07303a096970f4d42bade66570,engineering,10,R,0.4,3.838539123535156e-05,967.540305107832,264.72385390661657,702.8164512012154,0,1,1,A,E,E,False,False,34.374089911580086,0.0003611203283071518,False,mmlu_pro|test:11872|fixed_T,mmlu_pro|test:11872|policy_T
Text,test:11446,43,cd979abadbfba3c148850fe50735d06e66e1789fa9520702e7ae672071f47953,engineering,10,T,0.4,3.838539123535156e-05,1842.1245540957898,1903.2044550403953,-61.07990094460547,1,1,0,A,A,A,False,False,68.17500595934689,0.0002400483936071396,False,mmlu_pro|test:11446|fixed_T,mmlu_pro|test:11446|policy_T
Text,test:12100,44,6e7515ba07f2b77a21d052ea61a737a1ee3f31a381902230dc3e3c348aa1838f,engineering,10,T,0.4,3.838539123535156e-05,1202.9173369519413,1257.4066380038857,-54.489301051944494,1,1,0,I,I,I,False,False,51.399216055870056,0.0003611203283071518,False,mmlu_pro|test:12100|fixed_T,mmlu_pro|test:12100|policy_T
Text,test:11735,45,ea5301348a2b47cb2059b13fff685878a20b5acbd524905517c0fe49f83958cb,engineering,10,R,0.4,3.838539123535156e-05,1159.9135741125792,255.98790310323238,903.9256710093468,0,0,0,D,D,A,False,False,45.43401091359556,0.00029010698199272156,False,mmlu_pro|test:11735|fixed_T,mmlu_pro|test:11735|policy_T
Text,test:12076,46,8bf01e58e3974e7679d41ece2e66dbe977e42c86771c8b0a7660fa007bec4fae,engineering,10,T,0.4,3.838539123535156e-05,1022.9117299895734,1053.9680391084403,-31.05630911886692,0,0,0,B,B,J,False,False,34.60816014558077,0.0002898741513490677,False,mmlu_pro|test:12076|fixed_T,mmlu_pro|test:12076|policy_T
Text,test:12032,47,6898dd086a9e3c24df0dfe94eeed55648c31fa125ac0730ed3daa8bf5ecfd494,engineering,9,R,0.4,3.838539123535156e-05,1771.7616558074951,298.2071249280125,1473.5545308794826,1,1,0,H,H,H,False,False,51.31819401867688,0.00029103830456733704,False,mmlu_pro|test:12032|fixed_T,mmlu_pro|test:12032|policy_T
Text,test:11967,48,e1a439c6bda7ec1927f9bfe6a136592c6d5995eae67b6cedee7acc280459d0ad,engineering,10,T,0.4,3.838539123535156e-05,811.3416128326207,827.2417900152504,-15.900177182629704,1,1,0,B,B,B,False,False,33.74748514033854,0.00035087577998638153,False,mmlu_pro|test:11967|fixed_T,mmlu_pro|test:11967|policy_T
Text,test:11316,49,4952405826a76f3a52947c08c4f15f48d479632b8de388733ab4d25e0d31c4ba,engineering,10,T,0.4,3.838539123535156e-05,1265.9753060434014,1329.1282248683274,-63.15291882492602,1,1,0,C,C,C,False,False,62.16752016916871,0.00029080547392368317,False,mmlu_pro|test:11316|fixed_T,mmlu_pro|test:11316|policy_T
Text,test:11631,50,99e658272539084c4658ea8c4361a4480324b8194af1fafddd3ffee16be16bd1,engineering,10,R,0.4,3.838539123535156e-05,1210.4984219186008,296.4853357989341,914.0130861196667,1,1,0,I,I,I,False,False,50.70165009237826,0.00028102658689022064,False,mmlu_pro|test:11631|fixed_T,mmlu_pro|test:11631|policy_T
Text,test:11977,51,f3df8bb598e278d2b2e14bc26b37e7323d0a7ebbbba53d99917bae71e99014ed,engineering,10,T,0.4,3.838539123535156e-05,1473.2856461778283,1536.5843719337136,-63.29872575588524,0,0,0,D,D,B,False,False,45.22956418804824,0.00033085234463214874,False,mmlu_pro|test:11977|fixed_T,mmlu_pro|test:11977|policy_T
Text,test:6472,52,226f961e46cc41ac23429beef9eb857cce51e61c956341a52cfb7e9973076bab,health,10,R,0.4,3.838539123535156e-05,763.0086077842861,232.388376025483,530.6202317588031,0,0,0,J,J,C,False,False,34.043980995193124,0.00030081719160079956,False,mmlu_pro|test:6472|fixed_T,mmlu_pro|test:6472|policy_T
Text,test:6082,53,70d1203cf4bc8a1eb380448ebea07794fcf0a07a6c031b56133b6abb652be776,health,9,R,0.4,3.838539123535156e-05,987.0156110264361,263.6073681060225,723.4082429204136,0,0,0,F,B,A,False,False,33.925238996744156,0.00027101486921310425,False,mmlu_pro|test:6082|fixed_T,mmlu_pro|test:6082|policy_T
Text,test:6346,54,89a238923463ae80c7277db1b7be52f6e910069c7ec8534ebcc49cd65f02d859,health,10,R,0.4,3.838539123535156e-05,1135.3313969448209,231.83401790447533,903.4973790403455,0,1,1,A,J,J,False,False,34.053740091621876,0.00032992102205753326,False,mmlu_pro|test:6346|fixed_T,mmlu_pro|test:6346|policy_T
Text,test:6561,55,0e22eeb55973b1bd155b174971631f0a3528ea0c4295a018ce7c0b76dc05a122,health,9,T,0.4,3.838539123535156e-05,856.4695168752223,891.7978729587048,-35.328356083482504,0,0,0,C,C,F,False,False,34.888723166659474,0.000250060111284256,False,mmlu_pro|test:6561|fixed_T,mmlu_pro|test:6561|policy_T
Text,test:6557,56,0fb20a6383be1da96b4262f17c2fe1c9c1b2e32d17a28c00e5c50bf0e1bb1ae7,health,10,R,0.4,3.838539123535156e-05,1274.336458882317,250.30873902142048,1024.0277198608965,1,1,0,D,D,D,False,False,43.39429899118841,0.0003098975867033005,False,mmlu_pro|test:6557|fixed_T,mmlu_pro|test:6557|policy_T
Text,test:6446,57,4c3964c5fa0e246ceeb2a3c048d4abbf64647fb41b4ff73caaba638a43dfc320,health,10,T,0.4,3.838539123535156e-05,1086.2227100878954,1128.504083957523,-42.281373869627714,1,1,0,H,H,H,False,False,43.711261823773384,0.00030105002224445343,False,mmlu_pro|test:6446|fixed_T,mmlu_pro|test:6446|policy_T
Text,test:6394,58,24f1327e31d4f3fb1afb8d330757e08b5a511cb9b7727f345760453e0d73c329,health,10,R,0.4,3.838539123535156e-05,1121.9438510015607,231.75927787087858,890.1845731306821,1,1,0,J,J,J,False,False,34.509903052821755,0.00033085234463214874,False,mmlu_pro|test:6394|fixed_T,mmlu_pro|test:6394|policy_T
Text,test:6608,59,331248c48f3627b9d50d70a5d662a537bdd62630d799428e1c3abbaf07d78242,health,10,T,0.4,3.838539123535156e-05,1069.8980737943202,1118.3725940063596,-48.47452021203935,1,1,0,A,A,A,False,False,43.69555204175413,0.0002898741513490677,False,mmlu_pro|test:6608|fixed_T,mmlu_pro|test:6608|policy_T
Text,test:4983,60,c3de853c6ba9f784c1b3fbf2b1f9b6565bbb3d7ed21ebb7b97a3de6b94a38a82,history,10,R,0.4,3.838539123535156e-05,1221.9336749985814,250.7111830636859,971.2224919348955,0,0,0,I,I,D,False,False,44.07703597098589,0.00030081719160079956,False,mmlu_pro|test:4983|fixed_T,mmlu_pro|test:4983|policy_T
Text,test:4746,61,2f199b8a616580a417d3d6e7b7855bfe2d8b78da2a5ce881c37d62bc2f6711c8,history,10,R,0.4,3.838539123535156e-05,1437.6593788620085,288.5464720893651,1149.1129067726433,0,0,0,D,D,C,False,False,63.67579195648432,0.00031990930438041687,False,mmlu_pro|test:4746|fixed_T,mmlu_pro|test:4746|policy_T
Text,test:4980,62,c2954d50aca386ebd7f774043f8cac2820d32b91c4ce60a42c28c72a0507101f,history,10,T,0.4,3.838539123535156e-05,1261.0442999284714,1312.5989970285445,-51.5546971000731,0,0,0,F,F,C,False,False,52.324068965390325,0.0003210734575986862,False,mmlu_pro|test:4980|fixed_T,mmlu_pro|test:4980|policy_T
Text,test:4781,63,f4fd9b2d611788e315ab1a63f7904786024de971fbf2d128db6991e55ca57e2a,history,10,T,0.4,3.838539123535156e-05,1130.841591162607,1161.3255951087922,-30.484003946185112,1,1,0,J,J,J,False,False,33.936840016394854,0.0003098975867033005,False,mmlu_pro|test:4781|fixed_T,mmlu_pro|test:4781|policy_T
Text,test:1023,64,3d6209a91e7d802c458f12d238d53ff72d00002f7576cb952b416457ee5a438f,law,9,T,0.4,3.838539123535156e-05,1501.0179539676756,1575.0362158287317,-74.01826186105609,0,0,0,E,E,D,False,False,62.8639729693532,0.0003310851752758026,False,mmlu_pro|test:1023|fixed_T,mmlu_pro|test:1023|policy_T
Text,test:1794,65,ef0cab794da7a573985b4a4bd3111457dc60ed5c936fd87153c1fea7234d7b20,law,9,T,0.4,3.838539123535156e-05,1128.8398869801313,1183.6392190307379,-54.79933205060661,0,0,0,B,B,F,False,False,50.63323909416795,0.0002698507159948349,False,mmlu_pro|test:1794|fixed_T,mmlu_pro|test:1794|policy_T
Text,test:959,66,d56ba474020d2f29aca24e4aff4b82f184c4a9beb1d555ff434546c8c30fa991,law,10,T,0.4,3.838539123535156e-05,1178.6720140371472,1229.1988129727542,-50.526798935607076,0,0,0,G,G,A,False,False,51.91052379086614,0.00029010698199272156,False,mmlu_pro|test:959|fixed_T,mmlu_pro|test:959|policy_T
Text,test:1329,67,37b53d7206e586e84a9c8861da2134bf12ed61fdfc622f57f0e13e515912f1e0,law,9,R,0.4,3.838539123535156e-05,1180.1174441352487,299.8375028837472,880.2799412515014,0,0,0,C,C,H,False,False,52.377389976754785,0.0002400483936071396,False,mmlu_pro|test:1329|fixed_T,mmlu_pro|test:1329|policy_T
Text,test:1223,68,7bcbab8c85d885e309923abca634422801fb616cba6fe6809b1eb61683d20267,law,10,T,0.4,3.838539123535156e-05,1372.9466618970037,1332.2525708936155,40.694091003388166,0,0,0,B,B,G,False,False,52.167815854772925,0.0003310851752758026,False,mmlu_pro|test:1223|fixed_T,mmlu_pro|test:1223|policy_T
Text,test:1657,69,536fcc46910076392e57e75ccc9af6c53d4d9a6bbc491adb165de807376b4233,law,9,T,0.4,3.838539123535156e-05,1379.8938707914203,1385.9966839663684,-6.102813174948096,1,1,0,H,H,H,False,False,62.63177911750972,0.00037997961044311523,False,mmlu_pro|test:1657|fixed_T,mmlu_pro|test:1657|policy_T
Text,test:1540,70,70b7bf44518d0b20332414d0355a4c248586ffb9458c3b9b254bc46ec8f1fece,law,10,T,0.4,3.838539123535156e-05,1216.332014882937,1266.63430291228,-50.30228802934289,0,0,0,B,B,I,False,False,50.64467992633581,0.00027008354663848877,False,mmlu_pro|test:1540|fixed_T,mmlu_pro|test:1540|policy_T
Text,test:1043,71,5301944727a0f2b2aab716558da4a0e4cd804575037512c41b536954439dc1bb,law,8,T,0.4,3.838539123535156e-05,1227.3546350188553,1282.7562759630382,-55.40164094418287,1,1,0,G,G,G,False,False,43.83079311810434,0.0002998858690261841,False,mmlu_pro|test:1043|fixed_T,mmlu_pro|test:1043|policy_T
Text,test:1100,72,4027fedae6b7938e31cf737a4cf444d79c6ab716026843de4719fb5ccdfce8db,law,10,T,0.4,3.838539123535156e-05,1148.8794058095664,1209.7110480535775,-60.831642244011164,0,0,0,J,J,D,False,False,52.69609694369137,0.00027101486921310425,False,mmlu_pro|test:1100|fixed_T,mmlu_pro|test:1100|policy_T
Text,test:872,73,fa78bd38c5251c2c3a081fd8caac9d50ea03556784e5eddfdf543f3e84fe13f1,law,10,T,0.4,3.838539123535156e-05,1417.3904440831393,1476.5937640331686,-59.203319950029254,1,1,0,G,G,G,False,False,68.3471669908613,0.0002698507159948349,False,mmlu_pro|test:872|fixed_T,mmlu_pro|test:872|policy_T
Text,test:1670,74,51b755e1d268330b7fa3de8d6f5798667a84a9286b4225810cfc73865b96c361,law,4,R,0.4,3.838539123535156e-05,1033.9725050143898,263.6723848991096,770.3001201152802,1,1,0,D,D,D,False,False,34.15111894719303,0.00034016557037830353,False,mmlu_pro|test:1670|fixed_T,mmlu_pro|test:1670|policy_T
Text,test:8725,75,49d0644184bc6b32fe271c8089db155ff0d16950f72d1f7e41689b4a376da2b8,math,10,T,0.4,3.838539123535156e-05,1139.2056921031326,1175.904616015032,-36.69892391189933,1,1,0,B,B,B,False,False,33.779081888496876,0.0002600718289613724,False,mmlu_pro|test:8725|fixed_T,mmlu_pro|test:8725|policy_T
Text,test:8505,76,bb64d2540f186ab69a6f6ed9a900022abf7813139de5fbee871662c986559728,math,10,T,0.4,3.838539123535156e-05,1073.6708110198379,1108.666012994945,-34.99520197510719,0,0,0,B,B,D,False,False,33.84273196570575,0.00028009526431560516,False,mmlu_pro|test:8505|fixed_T,mmlu_pro|test:8505|policy_T
Text,test:8006,77,53cafacf8242a113affc829a79bd63b34fb921248361e1808abea8e9388efb62,math,10,R,0.4,3.838539123535156e-05,727.3206999525428,284.6815378870815,442.6391620654613,0,0,0,C,C,A,False,False,44.375766068696976,0.0002600718289613724,False,mmlu_pro|test:8006|fixed_T,mmlu_pro|test:8006|policy_T
Text,test:8026,78,09e27a18bae0766317232d536b2e1d3c4c9e3a10759a1c4713a180f15820b9e9,math,4,R,0.4,3.838539123535156e-05,915.6778811011463,262.65796297229826,653.0199181288481,1,1,0,D,D,D,False,False,33.71903905645013,0.0002898741513490677,False,mmlu_pro|test:8026|fixed_T,mmlu_pro|test:8026|policy_T
