dataset,reference,id,group,q,route,policy_correct,reference_correct,policy_answer,reference_answer,policy_valid,reference_valid,policy_ms,reference_ms,latency_diff_policy_minus_reference_ms,net_saving_ms,accuracy_diff,policy_U,reference_U,delta_U,old_policy_ms,old_action_ms,old_probe_selector_ms,old_reference_ms,old_net_saving_ms,online_probe_selector_ms,policy_action_ms,policy_other_ms,reference_action_ms,reference_other_ms,reference_shift_ms,selected_action_shift_ms,online_control_shift_ms,saving_minus_component_ms,policy_historical_parsed_match,reference_historical_parsed_match,policy_historical_raw_match,reference_historical_raw_match,cold_first_request,policy_record_key,reference_record_key
obqa,T,9-892,9-892,0.8,R,1,1,C,C,True,True,258.13892600126565,960.9635579399765,-702.8246319387108,702.8246319387108,0,0.9897707495425884,0.961919974384006,0.027850775158582416,328.1907580493494,285.720063,42.47069504934943,1210.246948,882.0561899506506,32.34812803566456,225.67708394490182,0.11371402069926262,960.8432028908283,0.12035504914820194,-249.28339006002352,-60.04297905509816,-10.00885299298561,-179.2315580119398,True,True,True,True,False,obqa|9-892|policy_T,obqa|9-892|reference_T
obqa,T,1683,1683,0.8,R,1,1,B,B,True,True,227.12431591935456,701.063193148002,-473.93887722864747,473.93887722864747,0,0.9909997630016638,0.9722190252346968,0.01878073776696704,286.37163899828795,245.168179,41.20345999828792,872.143451,585.7718120017121,32.23931510001421,194.7627319023013,0.12226891703903675,700.9448008611798,0.11839228682219982,-171.080257851998,-50.4054470976987,-8.841875981234672,-111.83293477306461,True,True,True,True,False,obqa|1683|policy_T,obqa|1683|reference_T
obqa,T,11-744,11-744,0.8,R,1,1,C,C,True,True,227.0404880400747,952.5354001671076,-725.4949121270329,725.4949121270329,0,0.9910030848422934,0.962253956314158,0.028749128528135465,286.83222226703214,245.103477,41.728745267032146,1196.110123,909.2779007329677,32.51003101468086,194.41588292829692,0.11457409709692001,952.4168679490685,0.1185322180390358,-243.57472283289235,-50.687594071703074,-9.104140155254363,-183.78298860593486,True,True,True,True,False,obqa|11-744|policy_T,obqa|11-744|reference_T
obqa,T,12-428,12-428,0.8,R,1,1,B,B,True,True,226.82766010984778,787.1899150777608,-560.362254967913,560.362254967913,0,0.9910115185575659,0.9688060885523344,0.022205430005231418,288.9421599849869,245.050246,43.8919139849869,987.320888,698.378728015013,32.228503841906786,194.48261708021164,0.11653918772935867,787.0752909220755,0.1146241556853056,-200.13097292223915,-50.56762891978835,-11.546870955350755,-138.01647304710002,True,True,True,True,False,obqa|12-428|policy_T,obqa|12-428|reference_T
obqa,T,10-443,10-443,0.8,T,1,1,A,A,True,True,797.2496000584215,769.1954360343516,28.054164024069905,-28.054164024069905,0,0.9684074542247502,0.9695191543260131,-0.001111700101262953,1004.0553168718394,961.672728,42.3825888718394,961.672728,-42.3825888718394,32.36985905095935,764.7636630572379,0.11607795022428036,769.0808810293674,0.1145550049841404,-192.47729196564842,-196.90906494276214,-9.896651870655774,14.328424847769497,True,True,True,True,False,obqa|10-443|policy_T,obqa|10-443|reference_T
obqa,T,14-676,14-676,0.8,R,1,1,B,B,True,True,226.92490206100047,748.0914010666311,-521.1664990056306,521.1664990056306,0,0.9910076651585891,0.9703554422221893,0.02065222293639979,286.45787319842077,245.240075,41.217798198420766,911.672772,625.2148988015792,32.22120995633304,194.5864320732653,0.11726003140211105,747.973850928247,0.11755013838410378,-163.58137093336893,-50.653642926734676,-8.879328210685614,-104.04839979594863,True,True,True,True,False,obqa|14-676|policy_T,obqa|14-676|reference_T
obqa,T,14-129,14-129,0.8,R,1,1,D,D,True,True,289.945448981598,711.1735220532864,-421.2280730716884,421.2280730716884,0,0.9885103550147842,0.9718183840443849,0.01669197097039928,288.6089303247566,244.899451,43.70947932475662,887.452989,598.8440586752433,32.36252604983747,257.46759795583785,0.11532497592270374,711.0587870702147,0.11473498307168484,-176.27946694671357,12.568146955837847,-11.231628298996448,-177.61598560355492,True,True,True,True,False,obqa|14-129|policy_T,obqa|14-129|reference_T
obqa,T,7-321,7-321,0.8,R,1,1,C,C,True,True,230.4158410988748,758.5645110812038,-528.148669982329,528.148669982329,0,0.9908693299981267,0.9699404251340398,0.02092890486408693,286.61085305857637,245.162959,41.447894058576345,944.359595,657.7487419414236,32.34983119182289,197.94762879610062,0.11838111095130444,758.4503761027008,0.11413497850298882,-185.7950839187962,-47.215330203899384,-8.979681755802154,-129.60007195909463,True,True,True,True,False,obqa|7-321|policy_T,obqa|7-321|reference_T
obqa,T,13-462,13-462,0.8,R,1,1,D,D,True,True,258.7672530207783,708.6216208990663,-449.85436787828803,449.85436787828803,0,0.9897458508783252,0.9719195080261627,0.01782634285216256,328.51890879893483,285.578114,42.94079479893482,887.224327,558.7054182010652,32.20239491201937,226.44769796170294,0.11716014705598354,708.505965070799,0.11565582826733589,-178.6027061009337,-59.130416038297085,-10.621239739859462,-108.85105032277716,True,True,True,True,False,obqa|13-462|policy_T,obqa|13-462|reference_T
obqa,T,7-455,7-455,0.8,R,1,1,A,A,True,True,229.80258287861943,715.2581340633333,-485.45555118471384,485.45555118471384,0,0.9908936315322937,0.9716565234528061,0.019237108079487728,286.99396486915555,245.479808,41.51415686915553,896.485405,609.4914401308445,32.23482589237392,197.45055702514946,0.11719996109604836,715.1410249061882,0.11710915714502335,-181.22727093666674,-48.02925097485053,-9.16213101568556,-124.03588894613063,True,True,True,True,False,obqa|7-455|policy_T,obqa|7-455|reference_T
obqa,T,10-677,10-677,0.8,R,0,0,D,D,True,True,227.72863693535328,955.15629905276,-727.4276621174067,727.4276621174067,0,-0.009024184378628971,-0.03784990183517346,0.02882571745654449,288.47457371699176,246.454277,42.02029671699178,1115.403436,826.9288622830084,32.016467070207,195.59721485711634,0.11495500802993774,955.0391701050103,0.11712894774973392,-160.24713694724005,-50.85706214288365,-9.888874638754842,-99.50120016560163,True,True,True,True,False,obqa|10-677|policy_T,obqa|10-677|reference_T
obqa,T,13-944,13-944,0.8,R,1,1,C,C,True,True,259.21324896626174,1103.9662978146225,-844.7530488483608,844.7530488483608,0,0.989728177432867,0.9562532163133279,0.03347496111953904,328.6220447983327,286.296992,42.32505279833269,1389.357881,1060.735836201667,32.439449802041054,226.65761108510196,0.11618807911872864,1103.8440789561719,0.12221885845065117,-285.3915831853774,-59.63938091489803,-9.76941491717291,-215.98278735330632,True,True,True,True,False,obqa|13-944|policy_T,obqa|13-944|reference_T
obqa,T,14-1171,14-1171,0.8,T,0,0,A,A,True,True,725.5572970025241,697.7733089588583,27.783988043665886,-27.783988043665886,0,-0.02875160064857867,-0.027650606789159753,-0.0011009938594189164,916.4649560766437,872.317048,44.1479080766437,872.317048,-44.147908076643716,32.38456603139639,693.058717995882,0.11401297524571419,697.6554889697582,0.11781998910009861,-174.54373904114175,-179.25833000411797,-11.649329070001599,16.36392003297783,True,True,True,True,False,obqa|14-1171|policy_T,obqa|14-1171|reference_T
obqa,T,10-973,10-973,0.8,R,1,1,C,C,True,True,226.8083831295371,709.7636309918016,-482.9552478622645,482.9552478622645,0,0.9910122824449141,0.9718742536840748,0.019138028760839337,291.4551378286543,246.364648,45.09048982865429,888.464809,597.0096711713456,31.924264039844275,194.7674909606576,0.11662812903523445,709.6488859970123,0.11474499478936195,-178.70117800819833,-51.59715703934239,-13.049597659774783,-114.05442330908113,True,True,True,True,False,obqa|10-973|policy_T,obqa|10-973|reference_T
obqa,T,14-109,14-109,0.8,T,1,1,C,C,True,True,834.3398021534085,798.7284299451858,35.61137220822275,-35.61137220822275,0,0.9669376837696589,0.9683488527517761,-0.0014111689821171374,1034.9918968479572,992.276206,42.715690847957255,992.276206,-42.71569084795715,31.942779198288918,802.2819869220257,0.11503603309392929,798.6146667972207,0.11376314796507359,-193.54777605481422,-189.99421907797432,-10.657875616574408,7.104318639734402,True,True,True,True,False,obqa|14-109|policy_T,obqa|14-109|reference_T
obqa,T,13-42,13-42,0.8,T,1,1,D,D,True,True,860.5272290296853,825.2279430162162,35.2992860134691,-35.2992860134691,0,0.9658999567112018,0.9672987586787819,-0.0013988019675800895,1080.479302978207,1035.796775,44.68252797820699,1035.796775,-44.68252797820696,32.24842180497944,828.1612370628864,0.11757016181945801,825.1091400161386,0.11880300007760525,-210.56883198378387,-207.63553793711367,-12.31653601140809,9.383241964737863,True,True,True,True,False,obqa|13-42|policy_T,obqa|13-42|reference_T
obqa,T,10-702,10-702,0.8,R,1,1,D,D,True,True,258.85017798282206,824.5285919401795,-565.6784139573574,565.6784139573574,0,0.9897425648175243,0.9673264718076201,0.02241609300990426,330.6170330821601,286.50275,44.114283082160114,1033.404588,702.78755491784,32.284058164805174,226.44817898981273,0.11794082820415497,824.4347758591175,0.09381608106195927,-208.87599605982064,-60.05457101018726,-11.712284089150785,-137.1091409604826,True,True,True,True,False,obqa|10-702|policy_T,obqa|10-702|reference_T
obqa,T,14-1445,14-1445,0.8,R,1,1,B,B,True,True,226.85498092323542,745.9588260389864,-519.103845115751,519.103845115751,0,0.9910104359178913,0.9704399496012774,0.020570486316613786,288.38577588091135,245.841149,42.54462688091135,939.777453,651.3916771190886,32.424350967630744,194.31199808605015,0.11863186955451965,745.8450829144567,0.11374312452971935,-193.8186269610136,-51.52915091394985,-10.001644043726088,-132.2878320033376,True,True,True,True,False,obqa|14-1445|policy_T,obqa|14-1445|reference_T
obqa,T,7-1076,7-1076,0.8,R,1,1,B,B,True,True,226.0237338487059,904.9171549268067,-678.8934210781008,678.8934210781008,0,0.9910433756788528,0.964140920688152,0.026902454990700767,290.0449710794535,245.924958,44.12001307945347,1136.372421,846.3274499205465,32.06416592001915,193.84079496376216,0.1187729649245739,904.8010080587119,0.1161468680948019,-231.45526607319334,-52.08416303623784,-11.937074194509748,-167.43402884244574,True,True,True,True,False,obqa|7-1076|policy_T,obqa|7-1076|reference_T
obqa,T,7-26,7-26,0.8,R,1,1,D,D,True,True,225.98725487478077,872.8825349826366,-646.8952801078558,646.8952801078558,0,0.9910448212282184,0.9654103539959954,0.025634467232223016,290.0515942955639,246.200258,43.85133629556394,1098.518372,808.466777704436,32.11496118456125,193.75668792054057,0.11560576967895031,872.768240980804,0.11429400183260441,-225.63583701736343,-52.44357007945942,-11.620769341323737,-161.57149759658023,True,True,True,True,False,obqa|7-26|policy_T,obqa|7-26|reference_T
obqa,T,12-1083,12-1083,0.8,R,1,1,D,D,True,True,226.18257207795978,536.1740528605878,-309.99148078262806,309.99148078262806,0,0.9910370814091182,0.9787530739341129,0.012284007475005333,291.06631231131854,246.174349,44.89196331131852,664.226172,373.1598596886815,31.74573997966945,194.3219460081309,0.1148860901594162,536.0610110219568,0.1130418386310339,-128.05211913941218,-51.8524029918691,-13.031337241489652,-63.16837890605342,True,True,True,True,False,obqa|12-1083|policy_T,obqa|12-1083|reference_T
obqa,T,12-105,12-105,0.8,T,0,0,A,A,True,True,827.8410269413143,734.494656091556,93.34637084975839,-93.34637084975839,0,-0.03280478978773626,-0.02910576065832893,-0.003699029129407324,969.6951150070757,922.725313,46.969802007075664,922.725313,-46.969802007075714,32.30664995498955,795.416726032272,0.1176509540528059,734.3807842116803,0.11387187987565994,-188.23065690844408,-127.30858696772805,-14.545501098033306,-46.37656884268267,True,True,True,True,False,obqa|12-105|policy_T,obqa|12-105|reference_T
obqa,T,1341,1341,0.8,R,1,1,B,B,True,True,227.25365008227527,700.4307720344514,-473.1771219521761,473.1771219521761,0,0.9909946378871927,0.9722440861352951,0.01875055175189761,286.51371007073703,244.720704,41.79300607073701,871.220006,584.706295929263,32.651216024532914,194.4801949430257,0.12223911471664906,700.3168878145516,0.1138842198997736,-170.78923396554865,-50.240509056974304,-9.019550931487444,-111.52917397708688,True,True,True,True,False,obqa|1341|policy_T,obqa|1341|reference_T
obqa,T,14-671,14-671,0.8,T,0,0,B,B,True,True,901.8658809363842,868.4007690753788,33.465111861005425,-33.465111861005425,0,-0.035738166722856776,-0.03441204742688573,-0.0013261192959710445,1138.249848951584,1094.225937,44.02391195158398,1094.225937,-44.02391195158407,32.3939451482147,869.3576930090785,0.11424277909100056,868.2858240790665,0.11494499631226063,-225.82516792462116,-224.86824399092143,-11.515724024278285,10.558800090578643,True,True,True,True,False,obqa|14-671|policy_T,obqa|14-671|reference_T
obqa,T,11-176,11-176,0.8,R,1,1,C,C,True,True,226.22344992123544,564.9480139836669,-338.72456406243145,338.72456406243145,0,0.9910354615461107,0.9776128504911039,0.013422611055006799,289.9829811677717,246.289512,43.693469167771696,711.189224,421.20624283222827,31.92401397973299,194.18107392266393,0.11836201883852482,564.8578349500895,0.09017903357744217,-146.24121001633307,-52.108438077336075,-11.65109316920018,-82.48167876979682,True,True,True,True,False,obqa|11-176|policy_T,obqa|11-176|reference_T
obqa,T,9-695,9-695,0.8,R,1,1,A,A,True,True,227.0790331531316,784.713228000328,-557.6341948471963,557.6341948471963,0,0.9910015574181986,0.9689042320319411,0.02209732538625756,290.6950241331463,245.590752,45.10427213314629,987.128707,696.4336828668536,32.44322701357305,194.50056180357933,0.13524433597922325,784.6020800061524,0.11114799417555332,-202.41547899967202,-51.09019019642068,-12.525800783594015,-138.79948801965725,True,True,True,True,False,obqa|9-695|policy_T,obqa|9-695|reference_T
obqa,T,9-985,9-985,0.8,T,0,0,A,A,True,True,877.5821579620242,842.1892828773707,35.3928750846535,-35.3928750846535,0,-0.03477587758579764,-0.03337336697162151,-0.001402510614176136,1110.5018519679077,1062.612915,47.88893696790767,1062.612915,-47.88893696790774,32.326208194717765,845.1387898530811,0.11715991422533989,842.0736759435385,0.11560693383216858,-220.42363212262921,-217.47412514691882,-15.445568858964563,12.496061883254242,True,True,True,True,False,obqa|9-985|policy_T,obqa|9-985|reference_T
obqa,T,14-61,14-61,0.8,R,1,1,D,D,True,True,227.03718300908804,908.0224100034684,-680.9852269943804,680.9852269943804,0,0.9910032158104904,0.9640178689949984,0.026985346815492098,289.8759866605467,245.843819,44.03216766054666,1135.703111,845.8271243394533,32.56859187968075,194.35371714644134,0.1148739829659462,907.9033581074327,0.11905189603567123,-227.68070099653164,-51.490101853558656,-11.348701797899963,-164.841897345073,True,True,True,True,False,obqa|14-61|policy_T,obqa|14-61|reference_T
obqa,T,10-823,10-823,0.8,R,1,1,D,D,True,True,232.99668380059302,866.283070994541,-633.286387193948,633.286387193948,0,0.9907670591519742,0.9656718704246279,0.02509518872734625,289.2522908829023,245.441851,43.810439882902266,1085.916842,796.6645511170977,33.52258913218975,199.36002092435956,0.11407374404370785,866.1706200800836,0.11245091445744038,-219.63377100545904,-46.081830075640454,-10.173777006668807,-163.3781639231497,True,True,True,True,False,obqa|10-823|policy_T,obqa|10-823|reference_T
obqa,T,1851,1851,0.8,R,1,1,A,A,True,True,226.17134195752442,759.5424719620496,-533.3711300045252,533.3711300045252,0,0.9910375264241974,0.9699016715568762,0.02113585486732124,290.31241201824974,246.307876,44.00453601824975,946.147568,655.8351559817502,31.87745693139732,194.1794310696423,0.11445395648479462,759.4301719218493,0.11230004020035267,-186.60509603795037,-52.12844493035769,-12.012625130367638,-122.46402597722499,True,True,True,True,False,obqa|1851|policy_T,obqa|1851|reference_T
obqa,T,9-844,9-844,0.8,R,1,1,C,C,True,True,227.5265718344599,687.4873631168157,-459.9607912823558,459.9607912823558,0,0.9909838228388711,0.9727569935593794,0.018226829279491805,286.35935187371217,244.413028,41.94632387371218,863.003064,576.6437121262878,32.29786502197385,195.1116679701954,0.11703884229063988,687.3736300040036,0.11373311281204224,-175.5157008831843,-49.301360029804584,-9.531420009447693,-116.68292084393204,True,True,True,True,False,obqa|9-844|policy_T,obqa|9-844|reference_T
obqa,T,1655,1655,0.8,R,1,1,C,C,True,True,226.93974408321083,670.5872481688857,-443.6475040856749,443.6475040856749,0,0.9910070770149688,0.973426693055071,0.017580383959897826,289.4940582220118,245.193702,44.30035622201181,841.31101,551.8169517779882,32.36158797517419,194.46154800243676,0.11660810559988022,670.4734349623322,0.11381320655345917,-170.7237618311143,-50.732153997563245,-11.822160141237738,-108.16944769231327,True,True,True,True,False,obqa|1655|policy_T,obqa|1655|reference_T
obqa,T,383,383,0.8,R,1,1,D,D,True,True,229.96404790319502,746.9376621302217,-516.9736142270267,516.9736142270267,0,0.9908872331707522,0.9704011613422221,0.020486071828530076,287.86963506997597,245.540556,42.329079069975975,938.456083,650.5864479300241,32.273783814162016,197.57581921294332,0.11444487608969212,746.8241390306503,0.11352309957146645,-191.5184208697783,-47.964736787056694,-9.940850379724267,-133.61283370299736,True,True,True,True,False,obqa|383|policy_T,obqa|383|reference_T
obqa,T,919,919,0.8,T,1,1,B,B,True,True,851.4557180460542,757.7164189424366,93.73929910361767,-93.73929910361767,0,0.9662594327472889,0.969974032413007,-0.0037145996657180712,987.7372251199617,942.340468,45.39675711996174,942.340468,-45.39675711996176,32.31983003206551,819.0210028551519,0.11488515883684158,757.5992599595338,0.11715898290276527,-184.6240490575634,-123.3194651448481,-12.962041929059389,-48.342541983655906,True,True,True,True,False,obqa|919|policy_T,obqa|919|reference_T
obqa,T,14-45,14-45,0.8,R,1,1,C,C,True,True,259.05403890646994,824.1803459823132,-565.1263070758432,565.1263070758432,0,0.9897344864371004,0.9673402717221815,0.022394214714918863,327.2826458829642,285.438773,41.843872882964135,1034.745289,707.4626431170358,32.3088588193059,226.62510513328016,0.12007495388388634,824.0648389328271,0.11550704948604107,-210.5649430176868,-58.81366786671987,-9.414939109774352,-142.33633604119257,True,True,True,True,False,obqa|14-45|policy_T,obqa|14-45|reference_T
obqa,T,11-131,11-131,0.8,R,1,0,B,D,True,True,228.40296407230198,845.9834398236126,-617.5804757513106,617.5804757513106,1,0.9909490941141542,-0.03352371772374963,1.0244728118379038,287.7868301603497,245.851805,41.935025160349724,1056.430319,768.6434888396503,32.40499016828835,195.88188687339425,0.11608703061938286,845.8671930711716,0.11624675244092941,-210.44687917638748,-49.96991812660576,-9.413947961441991,-151.06301308833974,True,True,True,True,False,obqa|11-131|policy_T,obqa|11-131|reference_T
obqa,T,11-559,11-559,0.8,R,1,1,D,D,True,True,257.73841491900384,945.4090590588748,-687.670644139871,687.670644139871,0,0.9897866205630304,0.9625363512600512,0.027250269302979174,328.48562799417374,286.307934,42.177693994173765,1183.052246,854.5666180058263,32.1615538559854,225.4622671753168,0.11459388770163059,945.2930120751262,0.11604698374867439,-237.64318694112512,-60.84566682468318,-9.901546250486732,-166.89597386595528,True,True,True,True,False,obqa|11-559|policy_T,obqa|11-559|reference_T
obqa,T,12-1066,12-1066,0.8,R,1,1,C,C,True,True,259.8179802298546,865.5258000362664,-605.7078198064119,605.7078198064119,0,0.9897042137957258,0.9657018787399809,0.024002335055744905,329.9797032106035,285.745822,44.23388121060348,1086.362654,756.3829507893965,32.58299292065203,227.1200919058174,0.11489540338516235,865.4053539503366,0.1204460859298706,-220.83685396373357,-58.625730094182586,-11.535992886566284,-150.67513098298468,True,True,True,True,False,obqa|12-1066|policy_T,obqa|12-1066|reference_T
obqa,T,14-1299,14-1299,0.8,R,0,0,D,D,True,True,258.57031298801303,767.2206789720803,-508.6503659840673,508.6503659840673,0,-0.010246344994837096,-0.030402592134718607,0.02015624713988151,328.8408579604781,287.213363,41.62749496047807,963.222231,634.3813730395218,32.281689113005996,226.17431986145675,0.11430401355028152,767.1041809953749,0.11649797670543194,-196.00155202791962,-61.03904313854326,-9.23150183392179,-125.73100705545448,True,True,True,True,False,obqa|14-1299|policy_T,obqa|14-1299|reference_T
obqa,T,11-240,11-240,0.8,R,1,1,D,D,True,True,226.2764018960297,888.835284858942,-662.5588829629123,662.5588829629123,0,0.9910333632224647,0.9647781956597963,0.026255167562668394,287.5432910725051,245.644714,41.89857707250512,1037.263474,749.720182927495,32.254897989332676,193.90708906576037,0.11441484093666077,888.7189871165901,0.11629774235188961,-148.42818914105806,-51.73762493423962,-9.529264242235783,-87.16129996458267,True,True,True,True,False,obqa|11-240|policy_T,obqa|11-240|reference_T
obqa,T,14-491,14-491,0.8,R,1,1,B,B,True,True,226.7856860999018,794.2954460158944,-567.5097599159926,567.5097599159926,0,0.9910131818582818,0.9685245182493779,0.022488663608903947,287.28436045512876,245.551818,41.73254245512879,995.484888,708.2005275448712,32.189616933465004,194.4795809686184,0.11648819781839848,794.1811720374972,0.11427397839725018,-201.18944198410554,-51.072237031381604,-9.426437323845384,-140.69076762887858,True,True,True,True,False,obqa|14-491|policy_T,obqa|14-491|reference_T
obqa,T,10-916,10-916,0.8,R,0,0,B,B,True,True,227.06085117533803,876.3294438831508,-649.2685927078128,649.2685927078128,0,-0.008997722086029772,-0.03472623638575539,0.02572851429972562,288.9832478091248,247.147963,41.83528480912483,1100.326184,811.3429361908752,31.83551295660436,195.1083589810878,0.11697923764586449,876.2175240553916,0.1119198277592659,-223.9967401168492,-52.0396040189122,-9.882792614874603,-162.07434348306242,True,True,True,True,False,obqa|10-916|policy_T,obqa|10-916|reference_T
obqa,T,9-1064,9-1064,0.8,T,1,1,D,D,True,True,800.18404382281,764.2692821100354,35.914761712774634,-35.914761712774634,0,0.9682911712577289,0.9697143626313399,-0.001423191373611073,1005.5500971143317,964.091844,41.458253114331725,964.091844,-41.45825311433168,32.49181201681495,767.5727889873087,0.11944281868636608,764.1542258206755,0.11505628935992718,-199.82256188996462,-196.5190550126913,-8.846998278830412,5.5434914015570484,True,True,True,True,False,obqa|9-1064|policy_T,obqa|9-1064|reference_T
obqa,T,14-223,14-223,0.8,T,0,0,D,D,True,True,1021.9166669994593,990.1661418844014,31.750525115057826,-31.750525115057826,0,-0.040495409565969524,-0.039237234061068445,-0.0012581755049010748,1278.3206168823108,1236.279843,42.040773882310745,1236.279843,-42.04077388231076,32.47664403170347,989.3199980724603,0.12002489529550076,990.0489021092653,0.11723977513611317,-246.1137011155986,-246.95984492753973,-9.444104955311772,10.290248767252933,True,True,True,True,False,obqa|14-223|policy_T,obqa|14-223|reference_T
obqa,T,11-141,11-141,0.8,R,1,1,A,A,True,True,290.6946979928762,714.1263920348138,-423.4316940419376,423.4316940419376,0,0.9884806645844797,0.9717013709031392,0.016779293681340488,289.8707569466195,245.7963,44.07445694661951,896.154719,606.2839620533805,32.0694709662348,258.50903894752264,0.11618807911872864,714.0107341110706,0.11565792374312878,-182.02832696518624,12.712738947522638,-11.888797901265981,-182.8522680114429,True,True,True,True,False,obqa|11-141|policy_T,obqa|11-141|reference_T
