task,id,panel_ordinal,route,q,threshold,fixed_C2C_ms,policy_ms,saving_ms,gold,fixed_C2C_answer,policy_answer,fixed_C2C_correct,policy_correct,accuracy_difference,fixed_C2C_invalid,policy_invalid,online_probe_ms,selector_ms,probe_selector_ms,first_formal_request_pair,fixed_record_key,policy_record_key
obqa,13-42,25,C,0.55,1.3113021850585938e-06,261.68821193277836,287.76365192607045,-26.075439993292093,D,B,B,0,0,0,False,False,26.00049995817244,0.0004009343683719635,26.000900892540812,False,obqa|13-42|fixed_C,obqa|13-42|policy_C
obqa,10-702,26,C,0.55,1.3113021850585938e-06,479.0559799876064,430.61682605184615,48.43915393576026,D,A,A,0,0,0,False,False,25.904509937390685,0.0003611203283071518,25.904871057718992,False,obqa|10-702|fixed_C,obqa|10-702|policy_C
obqa,14-1445,27,C,0.55,1.3113021850585938e-06,308.883264195174,335.12961491942406,-26.246350724250078,B,A,A,0,0,0,False,False,25.593597209081054,0.0004109460860490799,25.594008155167103,False,obqa|14-1445|fixed_C,obqa|14-1445|policy_C
obqa,7-1076,28,C,0.55,1.3113021850585938e-06,259.4306720420718,285.30136798508465,-25.870695943012834,B,B,B,1,1,0,False,False,25.58844699524343,0.0003608874976634979,25.588807882741094,False,obqa|7-1076|fixed_C,obqa|7-1076|policy_C
obqa,7-26,29,R,0.55,1.3113021850585938e-06,259.43115213885903,200.81919291988015,58.61195921897888,D,D,D,1,1,0,False,False,26.8314469140023,0.0003310851752758026,26.831777999177575,False,obqa|7-26|fixed_C,obqa|7-26|policy_C
obqa,12-1083,30,R,0.55,1.3113021850585938e-06,357.4316040612757,199.75304487161338,157.67855918966234,D,D,D,1,1,0,False,False,25.892287027090788,0.0002998858690261841,25.892586912959814,False,obqa|12-1083|fixed_C,obqa|12-1083|policy_C
obqa,12-105,31,C,0.55,1.3113021850585938e-06,260.3252879343927,287.24706498906016,-26.921777054667473,D,B,B,0,0,0,False,False,26.095878100022674,0.0003608874976634979,26.096238987520337,False,obqa|12-105|fixed_C,obqa|12-105|policy_C
obqa,1341,32,R,0.55,1.3113021850585938e-06,259.556737029925,198.39276489801705,61.16397213190794,B,B,B,1,1,0,False,False,25.846581906080246,0.0003098975867033005,25.84689180366695,False,obqa|1341|fixed_C,obqa|1341|policy_C
obqa,14-671,33,C,0.55,1.3113021850585938e-06,259.7550991922617,286.3317390438169,-26.57663985155523,C,C,C,1,1,0,False,False,25.765239028260112,0.0003909226506948471,25.765629950910807,False,obqa|14-671|fixed_C,obqa|14-671|policy_C
obqa,11-176,34,R,0.55,1.3113021850585938e-06,261.1390231177211,200.26429183781147,60.87473127990961,C,C,C,1,1,0,False,False,25.850929087027907,0.00033085234463214874,25.85125993937254,False,obqa|11-176|fixed_C,obqa|11-176|policy_C
obqa,9-695,35,R,0.55,1.3113021850585938e-06,331.8791431374848,246.38218595646322,85.49695718102157,A,B,B,0,0,0,False,False,25.868972996249795,0.0003711320459842682,25.86934412829578,False,obqa|9-695|fixed_C,obqa|9-695|policy_C
obqa,9-985,36,R,0.55,1.3113021850585938e-06,259.36947693116963,204.21650889329612,55.15296803787351,D,A,A,0,0,0,False,False,25.718651013448834,0.000391155481338501,25.719042168930173,False,obqa|9-985|fixed_C,obqa|9-985|policy_C
obqa,14-61,37,C,0.55,1.3113021850585938e-06,332.24498899653554,358.79727196879685,-26.55228297226131,D,D,D,1,1,0,False,False,26.022792095318437,0.00038999132812023163,26.023182086646557,False,obqa|14-61|fixed_C,obqa|14-61|policy_C
obqa,10-823,38,R,0.55,1.3113021850585938e-06,356.4115818589926,198.00574099645019,158.4058408625424,D,D,D,1,1,0,False,False,25.78124892897904,0.0003811437636613846,25.7816300727427,False,obqa|10-823|fixed_C,obqa|10-823|policy_C
obqa,1851,39,R,0.55,1.3113021850585938e-06,260.50934102386236,76.76596310921013,183.74337791465223,A,A,A,1,1,0,False,False,25.86504491046071,0.0003811437636613846,25.865426054224372,False,obqa|1851|fixed_C,obqa|1851|policy_C
obqa,9-844,40,R,0.55,1.3113021850585938e-06,259.6427269745618,198.04991409182549,61.592812882736325,C,C,C,1,1,0,False,False,26.183682959526777,0.0003809109330177307,26.184063870459795,False,obqa|9-844|fixed_C,obqa|9-844|policy_C
obqa,1655,41,R,0.55,1.3113021850585938e-06,259.3405800871551,76.38924801722169,182.95133206993341,C,C,C,1,1,0,False,False,25.863884016871452,0.00037997961044311523,25.864263996481895,False,obqa|1655|fixed_C,obqa|1655|policy_C
obqa,383,42,R,0.55,1.3113021850585938e-06,307.8090501949191,76.39903598465025,231.41001421026886,D,D,D,1,1,0,False,False,25.756102055311203,0.00046100467443466187,25.756563059985638,False,obqa|383|fixed_C,obqa|383|policy_C
obqa,919,43,C,0.55,1.3113021850585938e-06,260.13973797671497,285.3818559087813,-25.24211793206632,B,D,D,0,0,0,False,False,25.650985073298216,0.0005110632628202438,25.651496136561036,False,obqa|919|fixed_C,obqa|919|policy_C
obqa,14-45,44,R,0.55,1.3113021850585938e-06,331.7413139156997,197.60386808775365,134.13744582794607,C,C,C,1,1,0,False,False,25.684287073090672,0.00036996789276599884,25.68465704098344,False,obqa|14-45|fixed_C,obqa|14-45|policy_C
obqa,11-131,45,R,0.55,1.3113021850585938e-06,259.57732391543686,197.3438321147114,62.23349180072546,B,B,B,1,1,0,False,False,25.483310921117663,0.0003909226506948471,25.48370184376836,False,obqa|11-131|fixed_C,obqa|11-131|policy_C
obqa,11-559,46,R,0.55,1.3113021850585938e-06,331.61085983738303,198.0871339328587,133.52372590452433,D,D,D,1,1,0,False,False,25.70140897296369,0.0003711320459842682,25.701780105009675,False,obqa|11-559|fixed_C,obqa|11-559|policy_C
obqa,12-1066,47,C,0.55,1.3113021850585938e-06,259.17559093795717,284.40596791915596,-25.230376981198788,C,B,B,0,0,0,False,False,25.71980282664299,0.0005010515451431274,25.720303878188133,False,obqa|12-1066|fixed_C,obqa|12-1066|policy_C
obqa,14-1299,48,C,0.55,1.3113021850585938e-06,259.0731689706445,285.4340139310807,-26.360844960436225,A,A,A,1,1,0,False,False,25.79165785573423,0.0003711320459842682,25.792028987780213,False,obqa|14-1299|fixed_C,obqa|14-1299|policy_C
obqa,11-240,49,R,0.55,1.3113021850585938e-06,355.9562370646745,197.48540595173836,158.47083111293614,D,D,D,1,1,0,False,False,25.63407295383513,0.00033085234463214874,25.634403806179762,False,obqa|11-240|fixed_C,obqa|11-240|policy_C
obqa,14-491,50,R,0.55,1.3113021850585938e-06,259.6702079754323,197.42798898369074,62.24221899174154,B,B,B,1,1,0,False,False,25.677174096927047,0.000400003045797348,25.677574099972844,False,obqa|14-491|fixed_C,obqa|14-491|policy_C
obqa,10-916,51,R,0.55,1.3113021850585938e-06,333.6791160982102,198.71505093760788,134.96406516060233,A,D,D,0,0,0,False,False,25.97869886085391,0.0003210734575986862,25.97901993431151,False,obqa|10-916|fixed_C,obqa|10-916|policy_C
obqa,9-1064,52,R,0.55,1.3113021850585938e-06,331.87080593779683,197.1628121100366,134.70799382776022,D,D,D,1,1,0,False,False,25.699265068396926,0.00033993273973464966,25.69960500113666,False,obqa|9-1064|fixed_C,obqa|9-1064|policy_C
obqa,14-223,53,C,0.55,1.3113021850585938e-06,336.89982001669705,357.4713871348649,-20.571567118167877,B,B,B,1,1,0,False,False,25.573097867891192,0.00041117891669273376,25.573509046807885,False,obqa|14-223|fixed_C,obqa|14-223|policy_C
obqa,11-141,54,R,0.55,1.3113021850585938e-06,266.6517000179738,201.3081801123917,65.34351990558207,A,A,A,1,1,0,False,False,26.308947009965777,0.0004109460860490799,26.309357956051826,False,obqa|11-141|fixed_C,obqa|11-141|policy_C
obqa,10-347,55,C,0.55,1.3113021850585938e-06,263.419303111732,290.31694307923317,-26.897639967501163,C,A,A,0,0,0,False,False,25.943021988496184,0.0003210734575986862,25.943343061953783,False,obqa|10-347|fixed_C,obqa|10-347|policy_C
obqa,12-306,56,C,0.55,1.3113021850585938e-06,312.66768486239016,337.71668118424714,-25.048996321856976,D,D,D,1,1,0,False,False,26.256298879161477,0.00033015385270118713,26.25662903301418,False,obqa|12-306|fixed_C,obqa|12-306|policy_C
obqa,13-71,57,R,0.55,1.3113021850585938e-06,336.3210258539766,200.55712200701237,135.76390384696424,A,A,A,1,1,0,False,False,26.02555602788925,0.0003611203283071518,26.02591714821756,False,obqa|13-71|fixed_C,obqa|13-71|policy_C
obqa,10-415,58,R,0.55,1.3113021850585938e-06,264.8751209490001,202.11090403608978,62.76421691291034,B,A,A,0,0,0,False,False,26.335726957768202,0.0003711320459842682,26.336098089814186,False,obqa|10-415|fixed_C,obqa|10-415|policy_C
obqa,10-184,59,C,0.55,1.3113021850585938e-06,361.67271016165614,388.83988512679935,-27.167174965143204,C,C,C,1,1,0,False,False,25.87451389990747,0.00038999132812023163,25.87490389123559,False,obqa|10-184|fixed_C,obqa|10-184|policy_C
obqa,11-57,60,C,0.55,1.3113021850585938e-06,337.2364810202271,362.8114939201623,-25.575012899935246,A,INVALID,INVALID,0,0,0,True,True,25.945086032152176,0.0003909226506948471,25.94547695480287,False,obqa|11-57|fixed_C,obqa|11-57|policy_C
obqa,11-747,61,C,0.55,1.3113021850585938e-06,337.6870050560683,362.4058230780065,-24.718818021938205,D,D,D,1,1,0,False,False,25.93586896546185,0.0002998858690261841,25.936168851330876,False,obqa|11-747|fixed_C,obqa|11-747|policy_C
obqa,12-1159,62,C,0.55,1.3113021850585938e-06,337.08254201337695,362.60986514389515,-25.527323130518198,A,A,A,1,1,0,False,False,25.90552205219865,0.0003809109330177307,25.905902963131666,False,obqa|12-1159|fixed_C,obqa|12-1159|policy_C
obqa,14-595,63,C,0.55,1.3113021850585938e-06,337.4352839309722,363.6742599774152,-26.238976046442986,D,D,D,1,1,0,False,False,26.033741887658834,0.0003110617399215698,26.034052949398756,False,obqa|14-595|fixed_C,obqa|14-595|policy_C
obqa,10-58,64,C,0.55,1.3113021850585938e-06,263.9479930512607,289.96790992096066,-26.019916869699955,A,A,A,1,1,0,False,False,26.104655116796494,0.00034994445741176605,26.105005061253905,False,obqa|10-58|fixed_C,obqa|10-58|policy_C
obqa,9-400,65,R,0.55,1.3113021850585938e-06,509.3993379268795,328.4732208121568,180.92611711472273,B,B,B,1,1,0,False,False,26.17008821107447,0.00034086406230926514,26.17042907513678,False,obqa|9-400|fixed_C,obqa|9-400|policy_C
obqa,11-666,66,C,0.55,1.3113021850585938e-06,436.2570650409907,461.49263088591397,-25.235565844923258,B,D,D,0,0,0,False,False,26.148817036300898,0.0003811437636613846,26.14919818006456,False,obqa|11-666|fixed_C,obqa|11-666|policy_C
obqa,8-323,67,C,0.55,1.3113021850585938e-06,412.6372169703245,439.5609959028661,-26.92377893254161,D,D,D,1,1,0,False,False,26.418172055855393,0.00032992102205753326,26.41850197687745,False,obqa|8-323|fixed_C,obqa|8-323|policy_C
obqa,14-948,68,R,0.55,1.3113021850585938e-06,336.89343789592385,205.51000395789742,131.38343393802643,B,B,B,1,1,0,False,False,26.031448040157557,0.00032992102205753326,26.031777961179614,False,obqa|14-948|fixed_C,obqa|14-948|policy_C
obqa,11-693,69,C,0.55,1.3113021850585938e-06,316.55301502905786,338.0510879214853,-21.498072892427444,B,B,B,1,1,0,False,False,26.16347512230277,0.0003909226506948471,26.163866044953465,False,obqa|11-693|fixed_C,obqa|11-693|policy_C
obqa,10-741,70,C,0.55,1.3113021850585938e-06,267.5529490225017,293.99601789191365,-26.443068869411945,A,A,A,1,1,0,False,False,26.31348487921059,0.0003711320459842682,26.313856011256576,False,obqa|10-741|fixed_C,obqa|10-741|policy_C
obqa,7-647,71,R,0.55,1.3113021850585938e-06,267.4026370514184,203.52017413824797,63.88246291317046,A,A,A,1,1,0,False,False,26.41748101450503,0.0004400499165058136,26.417921064421535,False,obqa|7-647|fixed_C,obqa|7-647|policy_C
obqa,7-104,72,C,0.55,1.3113021850585938e-06,267.2080418560654,294.9110218323767,-27.702979976311326,A,A,A,1,1,0,False,False,26.70099213719368,0.0003708992153406143,26.70136303640902,False,obqa|7-104|fixed_C,obqa|7-104|policy_C
obqa,12-645,73,C,0.55,1.3113021850585938e-06,267.5676259677857,294.8962049558759,-27.328578988090158,B,C,C,0,0,0,False,False,27.660409919917583,0.0004109460860490799,27.660820866003633,False,obqa|12-645|fixed_C,obqa|12-645|policy_C
obqa,10-1035,74,C,0.55,1.3113021850585938e-06,267.0727090444416,293.67228993214667,-26.599580887705088,A,A,A,1,1,0,False,False,26.29212592728436,0.0003708992153406143,26.2924968264997,False,obqa|10-1035|fixed_C,obqa|10-1035|policy_C
obqa,241,75,R,0.55,1.3113021850585938e-06,317.59719201363623,229.5270760077983,88.07011600583792,B,B,B,1,1,0,False,False,26.58812003210187,0.0003708992153406143,26.58849093131721,False,obqa|241|fixed_C,obqa|241|policy_C
obqa,10-783,76,R,0.55,1.3113021850585938e-06,267.3763888888061,204.2909690644592,63.0854198243469,C,C,C,1,1,0,False,False,26.63146215490997,0.00032992102205753326,26.631792075932026,False,obqa|10-783|fixed_C,obqa|10-783|policy_C
obqa,9-795,77,C,0.55,1.3113021850585938e-06,317.63279787264764,343.24623201973736,-25.61343414708972,B,B,B,1,1,0,False,False,26.55452792532742,0.000400003045797348,26.554927928373218,False,obqa|9-795|fixed_C,obqa|9-795|policy_C
obqa,14-757,78,R,0.55,1.3113021850585938e-06,267.97487889416516,203.63363716751337,64.34124172665179,D,D,D,1,1,0,False,False,26.391231920570135,0.0004100147634744644,26.39164193533361,False,obqa|14-757|fixed_C,obqa|14-757|policy_C
obqa,9-1040,79,R,0.55,1.3113021850585938e-06,317.20573804341257,127.42730206809938,189.7784359753132,B,B,B,1,1,0,False,False,26.19762998074293,0.0004309695214033127,26.198060950264335,False,obqa|9-1040|fixed_C,obqa|9-1040|policy_C
obqa,10-580,80,C,0.55,1.3113021850585938e-06,271.37163397856057,298.90328203327954,-27.53164805471897,C,C,C,1,1,0,False,False,27.172225061804056,0.0004409812390804291,27.172666043043137,False,obqa|10-580|fixed_C,obqa|10-580|policy_C
obqa,10-681,81,R,0.55,1.3113021850585938e-06,342.4984810408205,153.38959987275302,189.10888116806746,D,D,D,1,1,0,False,False,26.211094111204147,0.00032084062695503235,26.211414951831102,False,obqa|10-681|fixed_C,obqa|10-681|policy_C
obqa,14-1004,82,C,0.55,1.3113021850585938e-06,341.91991691477597,367.8343049250543,-25.914388010278344,A,INVALID,INVALID,0,0,0,True,True,26.383147109299898,0.0003809109330177307,26.383528020232916,False,obqa|14-1004|fixed_C,obqa|14-1004|policy_C
obqa,14-456,83,R,0.55,1.3113021850585938e-06,342.08526695147157,253.58806201256812,88.49720493890345,C,C,C,1,1,0,False,False,26.586347026750445,0.000391155481338501,26.586738182231784,False,obqa|14-456|fixed_C,obqa|14-456|policy_C
obqa,9-1036,84,R,0.55,1.3113021850585938e-06,268.235799157992,204.74559091962874,63.490208238363266,D,D,D,1,1,0,False,False,26.604410959407687,0.0003611203283071518,26.604772079735994,False,obqa|9-1036|fixed_C,obqa|9-1036|policy_C
obqa,11-737,85,C,0.55,1.3113021850585938e-06,342.57879108190536,368.0775810498744,-25.49878996796906,B,B,B,1,1,0,False,False,26.292787166312337,0.0004009343683719635,26.29318810068071,False,obqa|11-737|fixed_C,obqa|11-737|policy_C
obqa,12-541,86,R,0.55,1.3113021850585938e-06,270.92577889561653,199.6805400121957,71.24523888342083,A,A,A,1,1,0,False,False,26.343923062086105,0.0003611203283071518,26.344284182414412,False,obqa|12-541|fixed_C,obqa|12-541|policy_C
obqa,13-286,87,R,0.55,1.3113021850585938e-06,262.72407989017665,150.21998109295964,112.50409879721701,D,C,C,0,0,0,False,False,25.894580874592066,0.0003611203283071518,25.894941994920373,False,obqa|13-286|fixed_C,obqa|13-286|policy_C
obqa,1894,88,R,0.55,1.3113021850585938e-06,507.0902300067246,200.4058340098709,306.6843959968537,A,A,A,1,1,0,False,False,26.129639940336347,0.0003310851752758026,26.129971025511622,False,obqa|1894|fixed_C,obqa|1894|policy_C
obqa,1046,89,R,0.55,1.3113021850585938e-06,260.7363711576909,76.76403503865004,183.97233611904085,A,A,A,1,1,0,False,False,25.83628101274371,0.0003608874976634979,25.836641900241375,False,obqa|1046|fixed_C,obqa|1046|policy_C
obqa,7-229,90,C,0.55,1.3113021850585938e-06,260.4512870311737,285.9088268596679,-25.45753982849419,A,A,A,1,1,0,False,False,25.926600210368633,0.0003809109330177307,25.92698112130165,False,obqa|7-229|fixed_C,obqa|7-229|policy_C
obqa,12-401,91,R,0.55,1.3113021850585938e-06,283.5996490903199,198.16078781150281,85.43886127881706,B,B,B,1,1,0,False,False,25.815360946580768,0.000391155481338501,25.815752102062106,False,obqa|12-401|fixed_C,obqa|12-401|policy_C
obqa,12-914,92,C,0.55,1.3113021850585938e-06,382.02164391987026,408.7076869327575,-26.68604301288724,C,C,C,1,1,0,False,False,25.99635091610253,0.00038999132812023163,25.99674090743065,False,obqa|12-914|fixed_C,obqa|12-914|policy_C
obqa,11-430,93,R,0.55,1.3113021850585938e-06,260.0756320171058,198.26349895447493,61.81213306263089,B,B,B,1,1,0,False,False,25.817535119131207,0.0003608874976634979,25.81789600662887,False,obqa|11-430|fixed_C,obqa|11-430|policy_C
obqa,13-460,94,R,0.55,1.3113021850585938e-06,355.9975509997457,198.03184480406344,157.9657061956823,B,B,B,1,1,0,False,False,25.764975929632783,0.0003511086106300354,25.765327038243413,False,obqa|13-460|fixed_C,obqa|13-460|policy_C
obqa,11-629,95,R,0.55,1.3113021850585938e-06,260.2561111561954,198.14670993946493,62.109401216730475,D,B,D,0,1,1,False,False,25.742084020748734,0.0003711320459842682,25.74245515279472,False,obqa|11-629|fixed_C,obqa|11-629|policy_C
obqa,13-516,96,C,0.55,1.3113021850585938e-06,260.12920308858156,285.3896738961339,-25.260470807552338,B,B,B,1,1,0,False,False,25.648678885772824,0.0003711320459842682,25.64905001781881,False,obqa|13-516|fixed_C,obqa|13-516|policy_C
obqa,10-176,97,R,0.55,1.3113021850585938e-06,308.69448999874294,198.22344393469393,110.471046064049,B,B,B,1,1,0,False,False,25.74218506924808,0.0004100147634744644,25.742595084011555,False,obqa|10-176|fixed_C,obqa|10-176|policy_C
obqa,12-116,98,C,0.55,1.3113021850585938e-06,260.18403586931527,285.50224495120347,-25.3182090818882,C,C,C,1,1,0,False,False,25.581542868167162,0.0003611203283071518,25.58190398849547,False,obqa|12-116|fixed_C,obqa|12-116|policy_C
obqa,11-694,99,C,0.55,1.3113021850585938e-06,308.4858590736985,334.54117993824184,-26.05532086454332,A,A,A,1,1,0,False,False,25.808688020333648,0.000341096892952919,25.8090291172266,False,obqa|11-694|fixed_C,obqa|11-694|policy_C
obqa,8-133,100,C,0.55,1.3113021850585938e-06,381.34115911088884,407.4932911898941,-26.15213207900524,A,A,A,1,1,0,False,False,25.977134006097913,0.00046100467443466187,25.977595010772347,False,obqa|8-133|fixed_C,obqa|8-133|policy_C
obqa,10-959,101,R,0.55,1.3113021850585938e-06,356.21734289452434,197.94196705333889,158.27537584118545,B,B,B,1,1,0,False,False,25.77424398623407,0.0003210734575986862,25.774565059691668,False,obqa|10-959|fixed_C,obqa|10-959|policy_C
obqa,14-1056,102,R,0.55,1.3113021850585938e-06,308.1425060518086,197.68970389850438,110.45280215330422,C,C,C,1,1,0,False,False,25.739599019289017,0.000400003045797348,25.739999022334814,False,obqa|14-1056|fixed_C,obqa|14-1056|policy_C
obqa,10-380,103,R,0.55,1.3113021850585938e-06,404.602523194626,198.0911260470748,206.51139714755118,D,D,D,1,1,0,False,False,25.9149968624115,0.0003511086106300354,25.91534797102213,False,obqa|10-380|fixed_C,obqa|10-380|policy_C
obqa,11-523,104,R,0.55,1.3113021850585938e-06,311.9843159802258,197.80380791053176,114.18050806969404,C,B,B,0,0,0,False,False,25.709763169288635,0.0002998858690261841,25.71006305515766,False,obqa|11-523|fixed_C,obqa|11-523|policy_C
obqa,12-352,105,R,0.55,1.3113021850585938e-06,258.695435943082,197.58278387598693,61.11265206709504,C,C,C,1,1,0,False,False,25.778321083635092,0.00035087577998638153,25.778671959415078,False,obqa|12-352|fixed_C,obqa|12-352|policy_C
obqa,14-754,106,R,0.55,1.3113021850585938e-06,283.20276620797813,197.64113309793174,85.56163311004639,D,D,D,1,1,0,False,False,25.802918011322618,0.00035087577998638153,25.803268887102604,False,obqa|14-754|fixed_C,obqa|14-754|policy_C
obqa,12-1046,107,R,0.55,1.3113021850585938e-06,307.5989671051502,76.2896160595119,231.30935104563832,D,A,A,0,0,0,False,False,25.70006507448852,0.0003909226506948471,25.700455997139215,False,obqa|12-1046|fixed_C,obqa|12-1046|policy_C
obqa,11-442,108,C,0.55,1.3113021850585938e-06,259.3585189897567,284.27737997844815,-24.91886098869145,D,A,A,0,0,0,False,False,25.738356867805123,0.0003110617399215698,25.738667929545045,False,obqa|11-442|fixed_C,obqa|11-442|policy_C
obqa,11-564,109,R,0.55,1.3113021850585938e-06,211.30667300894856,197.78702594339848,13.519647065550089,D,D,D,1,1,0,False,False,25.6817399058491,0.0003711320459842682,25.682111037895083,False,obqa|11-564|fixed_C,obqa|11-564|policy_C
