task,id,route,ProbeMax,threshold,outer_online_probe_ms,selector_ms,saved_native_probe_inner_ms,probe_ids_sha256,argmax_probe_label,probe_argmax_used_as_R_answer,cache_reused
obqa,14-676,C,0.18638843297958374,1.3113021850585938e-06,26.067274855449796,0.0004109460860490799,25.95735900104046,fbc83ca81cb7898fb6d6ef821765c4fd1cf53314ac72287090142bc46680891e,A,False,False
obqa,14-129,C,0.0002611875534057617,1.3113021850585938e-06,26.013003895059228,0.0004200264811515808,25.90211504139006,6df42739dd68b56365ddc05f06df4eb3df4153640cfbe966e5773c2be37498a6,C,False,False
obqa,7-321,C,0.0002034306526184082,1.3113021850585938e-06,26.04400203563273,0.00035995617508888245,25.936529971659184,4a8ca98ac140db49fece838af9bf35b92b7e1eef52927aae041470b7910c10ce,C,False,False
obqa,13-462,C,4.6133995056152344e-05,1.3113021850585938e-06,26.043371064588428,0.0004309695214033127,25.931681040674448,e4cf3b8d9ccbc3cc90a9d08a7c9fa27aa60e8d3bf2c48104813fb74f93cf4c11,D,False,False
obqa,7-455,R,0.0,1.3113021850585938e-06,105.23962904699147,0.0005210749804973602,25.973568903282285,febd39fa7303b40f69dd872f6b5fb1ae94bb44bec553ace50eac88bdc920e232,A,False,False
obqa,10-677,C,0.00013184547424316406,1.3113021850585938e-06,26.270024944096804,0.0003809109330177307,26.15347714163363,cbeb5046ac60793530c3002b8984f9af0b9866069edb0027445b1a094d096569,D,False,False
obqa,13-944,C,0.00017893314361572266,1.3113021850585938e-06,25.89760604314506,0.0003608874976634979,25.790065061300993,ab442c631c60f2ff8fd22f3518fd7f12b086ddab151efb64947d7de856453609,C,False,False
obqa,14-1171,C,3.254413604736328e-05,1.3113021850585938e-06,26.28235798329115,0.0003811437636613846,26.153946993872523,17378718ba5dce653b245d7be79c9afd0f3a26be7459bc9f39e66c6e0bf9b764,A,False,False
obqa,10-973,R,0.0,1.3113021850585938e-06,26.442948961630464,0.00047101639211177826,26.327203027904034,0a0bca4ada222fd1e60bfb93d2edd114aa1d194a7dd2a4634e29da210271b316,C,False,False
obqa,14-109,C,0.00028270483016967773,1.3113021850585938e-06,26.249516056850553,0.00045099295675754547,26.132968021556735,d81b5c0742c86313783d60d7395c241a47bed0771b82cf49fe5fef9fff2edff2,A,False,False
obqa,13-42,C,0.2689446210861206,1.3113021850585938e-06,26.00049995817244,0.0004009343683719635,25.880915811285377,271ce2f892a2e0d7a5183a95d2bd9935cbfab6113ae6edafc6ef0916c3a4eced,B,False,False
obqa,10-702,C,0.001515507698059082,1.3113021850585938e-06,25.904509937390685,0.0003611203283071518,25.788953993469477,11975387e23ef0a82fd1c370770541a6cf0dba2a7453a1703a3cd59dee2c1240,A,False,False
obqa,14-1445,C,1.5020370483398438e-05,1.3113021850585938e-06,25.593597209081054,0.0004109460860490799,25.488781044259667,5bf9c39ecc1a4f2488f34141881dadb9df2e21a5ac204061320a4a387c522fa1,A,False,False
obqa,7-1076,C,0.002480149269104004,1.3113021850585938e-06,25.58844699524343,0.0003608874976634979,25.47993417829275,92cf4db597296153776921fc847b01b9b0bb4eb4bbb92f0ef61c64d3d32725a7,B,False,False
obqa,7-26,R,0.0,1.3113021850585938e-06,26.8314469140023,0.0003310851752758026,26.72641002573073,291ab603d91c248e1db4eb94c93bc0f7e5e92ae1901f737992dfa4ae63d34cdf,D,False,False
obqa,12-1083,R,0.0,1.3113021850585938e-06,25.892287027090788,0.0002998858690261841,25.78490599989891,4602c4edbe12518439d367f027b96928e7a89ac57d30d48b9685d4ed0ec1f51d,D,False,False
obqa,12-105,C,0.20117813348770142,1.3113021850585938e-06,26.095878100022674,0.0003608874976634979,25.990070076659322,4240284a4c93001cd1e45e57ad240697ca84274bd575ec1c44c44420d94eb723,A,False,False
obqa,1341,R,1.1920928955078125e-07,1.3113021850585938e-06,25.846581906080246,0.0003098975867033005,25.739891221746802,a632211f0ee37c69dc792258811bc837a73367d82866d55630e288408454eadf,B,False,False
obqa,14-671,C,0.0012457966804504395,1.3113021850585938e-06,25.765239028260112,0.0003909226506948471,25.65913018770516,9c86f9a90449f9c06163b7639970a6ac680f7e5c61a44baa49ef6afc113e1ba7,B,False,False
obqa,11-176,R,0.0,1.3113021850585938e-06,25.850929087027907,0.00033085234463214874,25.744610000401735,5d05c9bc3ca04eac6db77ad1202d4ae9c54af5986f9d714c4890c18ffdb8d5eb,C,False,False
obqa,9-695,R,7.152557373046875e-07,1.3113021850585938e-06,25.868972996249795,0.0003711320459842682,25.7541979663074,ceb230100400ae4633a950dcd24ede46284b769a5866b0131be64bfa5d8c0ac6,B,False,False
obqa,9-985,R,3.5762786865234375e-07,1.3113021850585938e-06,25.718651013448834,0.000391155481338501,25.61153005808592,531d42c03437818eb834064f334d151666d675ff9650b5800f9b6e98c81d6d73,A,False,False
obqa,14-61,C,0.00033527612686157227,1.3113021850585938e-06,26.022792095318437,0.00038999132812023163,25.91169299557805,d2468edd079a6556ce23d6fd6af572ec8365be5de2a748471b5aa7bc89b4d749,D,False,False
obqa,10-823,R,0.0,1.3113021850585938e-06,25.78124892897904,0.0003811437636613846,25.665962137281895,495fc8eb83448a0764d1d7bf785fe498d6cda449559b11ea1874e32e3b42476b,D,False,False
obqa,1851,R,0.0,1.3113021850585938e-06,25.86504491046071,0.0003811437636613846,25.756852002814412,b37c96c925c66e22d8d65b1dc10e9eacc48d1fddd3309eca101e276665e489b8,A,False,False
obqa,9-844,R,0.0,1.3113021850585938e-06,26.183682959526777,0.0003809109330177307,26.039603166282177,5a4ab32a9403145c8720472a3ee34a1f5991e10afe95b28c504c60e8a68afcb0,C,False,False
obqa,1655,R,0.0,1.3113021850585938e-06,25.863884016871452,0.00037997961044311523,25.75732278637588,f31d9b68dedda0554fa46f9e9be6f8cfe0fe0402ce98bf9d79fbaca317b3519e,C,False,False
obqa,383,R,0.0,1.3113021850585938e-06,25.756102055311203,0.00046100467443466187,25.64948215149343,13f59ada9d5daf047f9819b199ded8ad07df554e6ffefd48a7bd15516b6c7162,D,False,False
obqa,919,C,8.225440979003906e-06,1.3113021850585938e-06,25.650985073298216,0.0005110632628202438,25.54247109219432,ce2480b1fa32e24ee2acb4a9b0279303365442f3ad6b26286c9b2e3d6450c762,D,False,False
obqa,14-45,R,0.0,1.3113021850585938e-06,25.684287073090672,0.00036996789276599884,25.577636901289225,b89b88bd9c29341920eaaf07bbfd7d3c7016d13b27f2fb744dc8434b884fdc15,C,False,False
obqa,11-131,R,0.0,1.3113021850585938e-06,25.483310921117663,0.0003909226506948471,25.377142010256648,f12c3edfc2d6515e97dbc949584cbfbc925a5f19fcdcec4837bc2bf969845637,B,False,False
obqa,11-559,R,0.0,1.3113021850585938e-06,25.70140897296369,0.0003711320459842682,25.594057980924845,53dd5eff6255fc71f33a3df0fbe4399efae3e350f12ea430a75ea36a8d5e99a7,D,False,False
obqa,12-1066,C,0.0031726956367492676,1.3113021850585938e-06,25.71980282664299,0.0005010515451431274,25.60837520286441,7318d39a231703e81c390af54dfe0e6aff5ac4cda40c9b2f9d7d54f4e6bbe999,C,False,False
obqa,14-1299,C,0.22283273935317993,1.3113021850585938e-06,25.79165785573423,0.0003711320459842682,25.685808854177594,0a9bc4d0936bbb116a5a6654505f8e0f39559939096172dbf02fbd76a17d18a7,A,False,False
obqa,11-240,R,0.0,1.3113021850585938e-06,25.63407295383513,0.00033085234463214874,25.52932593971491,c1e250997c1bad9a24d1559b83ecc72d577609c6f336d495e472586db1ae8313,D,False,False
obqa,14-491,R,0.0,1.3113021850585938e-06,25.677174096927047,0.000400003045797348,25.571485981345177,9cce8fc6608746b0cfca15e7fad2007cd0d893f066cb8082ad4ef0ff48fb3459,B,False,False
obqa,10-916,R,0.0,1.3113021850585938e-06,25.97869886085391,0.0003210734575986862,25.868491968140006,99a84bf78fcaeb7b0762bb30b85c12dffc92f4f6455199b0809a04b0b16cdf98,D,False,False
obqa,9-1064,R,0.0,1.3113021850585938e-06,25.699265068396926,0.00033993273973464966,25.59499000199139,691e5c50a6a6c10c88b12a69a456c2c0421ae8c058be5fe25046617378aeafb6,D,False,False
obqa,14-223,C,0.015523076057434082,1.3113021850585938e-06,25.573097867891192,0.00041117891669273376,25.469735031947494,46fc3ed0c3c07395d52166ecaf6f687644ce5144c4946f0e701295666abc6d24,B,False,False
obqa,11-141,R,1.1920928955078125e-07,1.3113021850585938e-06,26.308947009965777,0.0004109460860490799,26.18569601327181,e77524c468185c84e2244547f745bc47120caa56e7b785aecd0e4697c1c7bfd4,A,False,False
obqa,10-347,C,0.3775647282600403,1.3113021850585938e-06,25.943021988496184,0.0003210734575986862,25.83787404000759,f834984dc208c842a4140da0c7b216e97cf98996771150d6a1ebbc361b3d2b4c,A,False,False
obqa,12-306,C,0.5000241994857788,1.3113021850585938e-06,26.256298879161477,0.00033015385270118713,26.1442088522017,81de0db92d1db931e0283aa7b63ee887e40dcf23d1fd2452d2c7832941dc9304,A,False,False
obqa,13-71,R,0.0,1.3113021850585938e-06,26.02555602788925,0.0003611203283071518,25.91342618688941,ee3bb330c3beb2d8118e1e7d6f23ccab0c35e9571024c5b8a9b9550d59462666,A,False,False
obqa,10-415,R,0.0,1.3113021850585938e-06,26.335726957768202,0.0003711320459842682,26.214370038360357,e96f0bfcd490f01cfec8a6e6d9ae97f906adee17dfd37ea01fba434a959b8587,A,False,False
obqa,10-184,C,0.0007097721099853516,1.3113021850585938e-06,25.87451389990747,0.00038999132812023163,25.770328007638454,dd9b224d9b34009a8bcb3f766821e4873acc8de5458ad6c51082cf427124fe56,C,False,False
obqa,11-57,C,0.00681459903717041,1.3113021850585938e-06,25.945086032152176,0.0003909226506948471,25.83346702158451,1859b49a7e3e2d842ab9ad61892ae35adedbc768339a5e00f2166559a8299e60,A,False,False
obqa,11-747,C,5.9723854064941406e-05,1.3113021850585938e-06,25.93586896546185,0.0002998858690261841,25.83103207871318,279acc9de92f6522497c1ef1dfac7b326035102fb21e6061b54f4b333ce31dec,D,False,False
obqa,12-1159,C,0.3227945566177368,1.3113021850585938e-06,25.90552205219865,0.0003809109330177307,25.800043949857354,7c15342606658ee3a66b6acb050b49382541c92a62a0fbdb33e83484ccd4e289,C,False,False
obqa,14-595,C,1.430511474609375e-06,1.3113021850585938e-06,26.033741887658834,0.0003110617399215698,25.92723211273551,4fb957ad6ab5f5474a8b18212a605569c73fccf48ae1792b936b38999d8306d9,D,False,False
obqa,10-58,C,3.6954879760742188e-06,1.3113021850585938e-06,26.104655116796494,0.00034994445741176605,25.993506889790297,916cc5a6a73d1d0be24cb744a28d01c90dac459d2996fb6556c0210454311112,A,False,False
obqa,9-400,R,0.0,1.3113021850585938e-06,26.17008821107447,0.00034086406230926514,26.062205899506807,089b801c10dfd1ed1cc89cb26a2b3ea3a440c7e8017a4e1476e4049e0f533483,B,False,False
obqa,11-666,C,0.00026172399520874023,1.3113021850585938e-06,26.148817036300898,0.0003811437636613846,26.040254160761833,febdba02e4eca35a5e40e8117b0d8f1004d3555353fe6a9c58f3cf89ad4821e0,D,False,False
obqa,8-323,C,0.04742586612701416,1.3113021850585938e-06,26.418172055855393,0.00032992102205753326,26.31028089672327,c6a72bfd575b6f3874d22f5e0dc6398145c9b150b485115cf3cd1ebdae4eca3d,D,False,False
obqa,14-948,R,0.0,1.3113021850585938e-06,26.031448040157557,0.00032992102205753326,25.91804601252079,7cdd4fa4168949a925876ceaa2428b83048622cfc274f6b132064fd7074dd43a,B,False,False
obqa,11-693,C,0.0015012025833129883,1.3113021850585938e-06,26.16347512230277,0.0003909226506948471,26.059360010549426,c15a2137b2318bf14870de985e61ab0326c3621fb247d8fec09ff8f5b13ad610,D,False,False
obqa,10-741,C,0.001380324363708496,1.3113021850585938e-06,26.31348487921059,0.0003711320459842682,26.199311949312687,541f92b68e0045b1bd80ec8b28cb8449c6bb0f00c7ceed185317f368668936c8,A,False,False
obqa,7-647,R,1.1920928955078125e-07,1.3113021850585938e-06,26.41748101450503,0.0004400499165058136,26.3107109349221,318befc9fddc2e1c3e55964d73cc8104caf8440b56386284bc57c3304d47abc9,A,False,False
obqa,7-104,C,0.014108598232269287,1.3113021850585938e-06,26.70099213719368,0.0003708992153406143,26.590866036713123,34824976ca24d46ec8606538da9d005f696524a882d149b487039177b1703273,A,False,False
obqa,12-645,C,0.010988295078277588,1.3113021850585938e-06,27.660409919917583,0.0004109460860490799,27.538472088053823,a1b86e55b58eb33ea3d6a86d99cec3413a40f763009b2f99781cbb4a3897f8ac,C,False,False
obqa,10-1035,C,8.58306884765625e-06,1.3113021850585938e-06,26.29212592728436,0.0003708992153406143,26.18303196504712,9c17a9c3f01e2b6b67896587c896fa4606c0b3612a390f8c24de4795c333fb45,A,False,False
obqa,241,R,0.0,1.3113021850585938e-06,26.58812003210187,0.0003708992153406143,26.45329781807959,96beb19cc477b9bf0ce24cde2da44bf5ffc813bdd96e4eca504054790fd59925,B,False,False
obqa,10-783,R,3.5762786865234375e-07,1.3113021850585938e-06,26.63146215490997,0.00032992102205753326,26.505254907533526,0d4ab6dbb8f56c29663d90e365d6275bc32747ac9495ad1ebc5b3154a3cba1b1,C,False,False
obqa,9-795,C,0.004330873489379883,1.3113021850585938e-06,26.55452792532742,0.000400003045797348,26.448829099535942,afb70270442f57541be254455739f34e94973ee04faa76b21553913ed22ea3d6,C,False,False
obqa,14-757,R,0.0,1.3113021850585938e-06,26.391231920570135,0.0004100147634744644,26.282378006726503,f1481eb350bae088a76887da0edcff6844d778b35b3fc17bab8094e775c41263,D,False,False
obqa,9-1040,R,0.0,1.3113021850585938e-06,26.19762998074293,0.0004309695214033127,26.09311300329864,8bbf39866508005ff8943b5201bb2bda5f334c5204ac478d9a1fae7f7c2e29df,B,False,False
obqa,10-580,C,0.0066928863525390625,1.3113021850585938e-06,27.172225061804056,0.0004409812390804291,27.04495587386191,84f494e22e44bd4b395b4a5e3ec0f2a1321db4edb1f6a3b50e56805a474ec344,D,False,False
obqa,10-681,R,0.0,1.3113021850585938e-06,26.211094111204147,0.00032084062695503235,26.105305878445506,90edd49584ae31f3df7eba41a8e653f3a451b08e2d34194575a679a244245e0e,D,False,False
obqa,14-1004,C,0.008606374263763428,1.3113021850585938e-06,26.383147109299898,0.0003809109330177307,26.271197013556957,77541ef6b67239857767fec6af9ddb0d165feb1ba972017c4ca6a7c77345b00e,D,False,False
obqa,14-456,R,0.0,1.3113021850585938e-06,26.586347026750445,0.000391155481338501,26.47994691506028,28e8e566d97d0a066869b56f7b362761534546aa0bb721d0ce4a260ccd49e840,C,False,False
obqa,9-1036,R,0.0,1.3113021850585938e-06,26.604410959407687,0.0003611203283071518,26.491759810596704,38c44d572e9b94e9fd0eca88ca73aa6d91cc3309d99e838ab8ec55f245ea01e9,D,False,False
obqa,11-737,C,0.00522005558013916,1.3113021850585938e-06,26.292787166312337,0.0004009343683719635,26.186287868767977,12d2cd825d1bc00640a3b6cd8d455c93607e0a224e1ff85c2b187f1af5fa8a91,B,False,False
obqa,12-541,R,0.0,1.3113021850585938e-06,26.343923062086105,0.0003611203283071518,26.221093023195863,3560b349bc8863e44fb794dc12bde3b2b980037c60c0eeb192d72b7508f0483c,A,False,False
obqa,13-286,R,0.0,1.3113021850585938e-06,25.894580874592066,0.0003611203283071518,25.788442930206656,73f5debd0e90b3751369a3b1224bdb79b223304549716994a0a4b44bd0657093,C,False,False
obqa,1894,R,0.0,1.3113021850585938e-06,26.129639940336347,0.0003310851752758026,26.020214892923832,5650aa43728998ba255b64c0895c4ee53f540be07bb8c7f322c7b1abeacf05bf,A,False,False
obqa,1046,R,6.556510925292969e-07,1.3113021850585938e-06,25.83628101274371,0.0003608874976634979,25.73141409084201,3f4e5024a80dbe3a5441c5388addbdefeca894aae4790637a7e2ecfb66f79ebf,A,False,False
obqa,7-229,C,2.6226043701171875e-06,1.3113021850585938e-06,25.926600210368633,0.0003809109330177307,25.81864781677723,38196be941eef0776e5b445b7641358a336858a01aef22ea7113a9adff17d8c0,A,False,False
obqa,12-401,R,0.0,1.3113021850585938e-06,25.815360946580768,0.000391155481338501,25.69857193157077,ab0cf72175f5a6185fa22f6f1fbb9a3cdc9dd15108c664588da718a66ed68830,B,False,False
obqa,12-914,C,1.0132789611816406e-05,1.3113021850585938e-06,25.99635091610253,0.00038999132812023163,25.88333818130195,8517c7ea2995aab6eb43b528484feec901b52e261821a2d1702648ce90ab20cf,C,False,False
obqa,11-430,R,1.1920928955078125e-07,1.3113021850585938e-06,25.817535119131207,0.0003608874976634979,25.7127289660275,f80b585a856b7a053b55274d6e28bac40c9062476eb6f733fd934a3a8c9482ef,B,False,False
obqa,13-460,R,0.0,1.3113021850585938e-06,25.764975929632783,0.0003511086106300354,25.65722493454814,b4bd4c0f208a5714651d958a2ef5e886b8ef9954294bd1fa0fa1a79d5c118f73,B,False,False
obqa,11-629,R,7.152557373046875e-07,1.3113021850585938e-06,25.742084020748734,0.0003711320459842682,25.637777987867594,70d49ca27aa69b3553b65356074c3315a22e505a7816b6202061d6031621d5a8,D,False,False
obqa,13-516,C,1.6808509826660156e-05,1.3113021850585938e-06,25.648678885772824,0.0003711320459842682,25.540856877341866,23d30b686ff8fde849191d748af902d2e51e82ff83f8d779be675af2cfd43e6c,B,False,False
obqa,10-176,R,0.0,1.3113021850585938e-06,25.74218506924808,0.0004100147634744644,25.626125978305936,ebe754f6b2fd8043b0690aae9ebd588ee5606472e442067f6a5fc86598c0d28c,B,False,False
obqa,12-116,C,0.0001583695411682129,1.3113021850585938e-06,25.581542868167162,0.0003611203283071518,25.472659152001143,388b0e1dd92b152bdceac8fb7e9117bfb711c1df4a254d3b1e5210fac9f91b65,C,False,False
obqa,11-694,C,1.0609626770019531e-05,1.3113021850585938e-06,25.808688020333648,0.000341096892952919,25.699625024572015,a37282e1971773d5afd9bcf54b8e6eeac1931c1e5cd36b4df4e2e81b4ce72319,A,False,False
obqa,8-133,C,6.210803985595703e-05,1.3113021850585938e-06,25.977134006097913,0.00046100467443466187,25.865325005725026,e11cb0a35f4ceee24850921e8777841662e96850dc4a1ff1482cc697a9b6ed1c,A,False,False
obqa,10-959,R,0.0,1.3113021850585938e-06,25.77424398623407,0.0003210734575986862,25.66894586198032,e2495b0fe767167c29a93e2ee18463e06ad0dc40effe502dbff535de643cc36c,B,False,False
obqa,14-1056,R,0.0,1.3113021850585938e-06,25.739599019289017,0.000400003045797348,25.630313903093338,9bd0b89108122ce97870e3876df1587a5945b3e98028c657053a93963e66c8d1,C,False,False
obqa,10-380,R,0.0,1.3113021850585938e-06,25.9149968624115,0.0003511086106300354,25.809390004724264,5398cae9ae22a7ffdab48853b4c2ec2a2401d1d12010004265a69009e1eabc70,D,False,False
obqa,11-523,R,0.0,1.3113021850585938e-06,25.709763169288635,0.0002998858690261841,25.601500179618597,5c76533e64fc45677539fc8de9a6e1a1b77c7ef553ddde95b4d07eef4713d30e,B,False,False
obqa,12-352,R,0.0,1.3113021850585938e-06,25.778321083635092,0.00035087577998638153,25.673144962638617,2507245fd8c0c6ee2edd9375919acf7c7d89baa6a07ad5e1abcda4ba19fa3779,C,False,False
obqa,14-754,R,0.0,1.3113021850585938e-06,25.802918011322618,0.00035087577998638153,25.696218013763428,3716300b04da27d213a596bc60377b0bec9e69e09d37d3f601451dc78e75a470,D,False,False
obqa,12-1046,R,0.0,1.3113021850585938e-06,25.70006507448852,0.0003909226506948471,25.59535880573094,b4e359f91e834a6818eca6deed0bd2d19dd4d2a115a1b80f5d931310420e40d7,A,False,False
obqa,11-442,C,0.00020426511764526367,1.3113021850585938e-06,25.738356867805123,0.0003110617399215698,25.63092508353293,a25b36a6c08aa41e7fb52ca87738f26a8805debf8e20eaa621f771da40883016,D,False,False
obqa,11-564,R,0.0,1.3113021850585938e-06,25.6817399058491,0.0003711320459842682,25.578387081623077,8fd8d74ad5f55c28c458160fcb8a533b79e083e77785a62ef7f933f5483cb5e4,D,False,False
obqa,12-1146,C,0.0019369721412658691,1.3113021850585938e-06,25.899959029629827,0.0004109460860490799,25.780405150726438,b2c0ad8bbbca39cf72f8255b87bf7147c7f96137583cd63053f421538121b4dd,B,False,False
obqa,12-605,C,2.6226043701171875e-05,1.3113021850585938e-06,25.92192101292312,0.0004009343683719635,25.81637306138873,43115b550d8d07ff8cb7b190e303715e4541b0b600b30da845bc0ae4a832a936,C,False,False
obqa,14-311,R,0.0,1.3113021850585938e-06,25.607520947232842,0.0003811437636613846,25.499438866972923,1ac0e2a976ec22d5370dacc461ba2583aebdab21139e82f57c636a3da22d054a,D,False,False
obqa,13-9,R,0.0,1.3113021850585938e-06,25.993304094299674,0.0003809109330177307,25.883537949994206,68d337da6b2462d0558d303beade2d9d9fdb6106729f447ab363986a9b587f1a,C,False,False
obqa,13-492,R,0.0,1.3113021850585938e-06,25.772068882361054,0.0003611203283071518,25.66486899740994,cbb36545d485ba6f3cd873d0a0d3f48e6ca763f6bec14c93bed0c7d1dcafd241,A,False,False
obqa,13-376,R,0.0,1.3113021850585938e-06,25.703141000121832,0.0003608874976634979,25.598053820431232,b361009b732b44d2f123520b8c9da81e4426f89d76fe594eb292704772703228,C,False,False
obqa,13-804,C,2.0623207092285156e-05,1.3113021850585938e-06,25.76711098663509,0.0003809109330177307,25.65935906022787,9a0b4f090b86e5f56234764f01adf25273cb31f25797364db728feb1bc66d871,B,False,False
obqa,14-216,C,0.2253628373146057,1.3113021850585938e-06,25.93156904913485,0.00037997961044311523,25.824659038335085,69d438ab003e638e26a779baba7ad1e50347cba7e023401abf830ea0cb93b4c8,A,False,False
obqa,14-745,R,0.0,1.3113021850585938e-06,25.56456089951098,0.0004209578037261963,25.458722142502666,6be8733c258498d0cd6b034cb27a0413943ea5fa85d4b2c94562f1eb411fec01,B,False,False
obqa,14-877,R,0.0,1.3113021850585938e-06,25.70920204743743,0.00034086406230926514,25.606309063732624,39762e8fcf9e5310e6933943508f957522f85a7c081a95a256b8e592de5295db,B,False,False
obqa,10-354,R,0.0,1.3113021850585938e-06,25.684626074507833,0.0003310851752758026,25.566695956513286,4599e260fc3b4975a8b75a690cd84163419bccfafc6dc8e970d281cab892cee5,A,False,False
obqa,14-362,R,0.0,1.3113021850585938e-06,25.615746853873134,0.0003711320459842682,25.511412182822824,c97c424c904c609f8e157181626535779d621dd60e10c19425656315b284c064,D,False,False
obqa,12-242,C,0.19133508205413818,1.3113021850585938e-06,26.33468504063785,0.00037997961044311523,26.21075208298862,d7ac6595aa31c3eab3588fff1d87f8259ff01fc3b1f5fd0988acf2b837b8c808,C,False,False
obqa,10-616,R,0.0,1.3113021850585938e-06,26.08446590602398,0.0003811437636613846,25.977284880355,222bb01e88d97c6378ab291ade479b6a66d62ecfe320a5bc604b277ff2d27c0a,D,False,False
obqa,14-1328,C,4.8041343688964844e-05,1.3113021850585938e-06,26.02538396604359,0.0003708992153406143,25.91342502273619,c57502e5249fb1be8ab817836b7add99504dca098bcc14869d4dd3a0a7f63ef2,C,False,False
obqa,13-438,C,0.388736367225647,1.3113021850585938e-06,26.055410970002413,0.00035087577998638153,25.949812959879637,41100e8d437f5eaa7be032f94625daf8707066d708a4131c2b3798d9ff915e7b,B,False,False
obqa,12-1208,R,1.1920928955078125e-07,1.3113021850585938e-06,26.10367094166577,0.00035087577998638153,25.999595876783133,424bd1a45c46105ef4b9e0c9f04f033fafff24629fa26d38a3a9dc0b24ec3fdb,A,False,False
obqa,10-351,R,0.0,1.3113021850585938e-06,25.955524062737823,0.0003809109330177307,25.849163997918367,4f8d035e5b8aa8c5794f81fbc41d98131b7ead3fb3afcc7c4f8c13c7f02e3e7e,C,False,False
arc,Mercury_7207358,R,0.0,3.5762786865234375e-07,26.43248811364174,0.00047101639211177826,26.31484786979854,507d6b15352996ec9c57287d70d4ca06a6d5244041ac7ffa9d5f585c5b694754,C,False,False
arc,Mercury_SC_LBS10915,R,0.0,3.5762786865234375e-07,26.31366509012878,0.0003708992153406143,26.206284062936902,30e09d6e3e2bd80973a72f6bdf60e360ddbc4f303b4823849edeab52a99dc573,B,False,False
arc,Mercury_177398,R,0.0,3.5762786865234375e-07,26.149225886911154,0.00040116719901561737,26.041595032438636,519752c627366728f9f2ef867f9f97f438f54651d1e41834c762639cdc03dc59,B,False,False
arc,Mercury_SC_400655,R,0.0,3.5762786865234375e-07,26.217164006084204,0.0004309695214033127,26.110324077308178,924b5698f33712801b8a9d638aad423bc74d42f7209a6882e62f5a73825638ed,A,False,False
