reference,id,key,online_probe_ms,selector_ms,saved_inner_probe_ms,ProbeMax,route,probe_shared
Text,test:3957,mmlu_pro|test:3957|policy_T,44.41467998549342,0.00030081719160079956,44.28894515149295,0.18250805139541626,T,False
Text,test:4214,mmlu_pro|test:4214|policy_T,56.15660594776273,0.00031013041734695435,56.01499998010695,0.060448527336120605,T,False
Text,test:10489,mmlu_pro|test:10489|policy_T,33.38508796878159,0.0004309695214033127,33.262678887695074,9.638071060180664e-05,T,False
Text,test:10675,mmlu_pro|test:10675|policy_T,38.619976956397295,0.00026100315153598785,38.4901340585202,0.07798111438751221,T,False
Text,test:10373,mmlu_pro|test:10373|policy_T,42.918351013213396,0.00029103830456733704,42.79145412147045,2.282857894897461e-05,R,False
Text,test:10764,mmlu_pro|test:10764|policy_T,36.84155410155654,0.0002898741513490677,36.72478487715125,0.0,R,False
Text,test:6990,mmlu_pro|test:6990|policy_T,55.2586589474231,0.0002798624336719513,55.11585110798478,0.0,R,False
Text,test:7268,mmlu_pro|test:7268|policy_T,44.93229719810188,0.0002498272806406021,44.80717214755714,0.0009860992431640625,T,False
Text,test:6958,mmlu_pro|test:6958|policy_T,34.56473094411194,0.00030105002224445343,34.44254212081432,0.0031726956367492676,T,False
Text,test:7440,mmlu_pro|test:7440|policy_T,33.57575787231326,0.00028102658689022064,33.45830901525915,0.0,R,False
Text,test:7050,mmlu_pro|test:7050|policy_T,33.958615036681294,0.00028079375624656677,33.838890958577394,0.0,R,False
Text,test:7242,mmlu_pro|test:7242|policy_T,42.036273051053286,0.0003310851752758026,41.899987030774355,0.00037354230880737305,T,False
Text,test:7635,mmlu_pro|test:7635|policy_T,42.73168509826064,0.00029103830456733704,42.58344694972038,0.0,R,False
Text,test:7309,mmlu_pro|test:7309|policy_T,41.9240677729249,0.00044121406972408295,41.79176106117666,0.2701861262321472,T,False
Text,test:7272,mmlu_pro|test:7272|policy_T,43.7197620049119,0.0002600718289613724,43.59303484670818,0.0004438161849975586,T,False
Text,test:11584,mmlu_pro|test:11584|policy_T,44.48724095709622,0.00033993273973464966,44.35809887945652,0.2710745334625244,T,False
Text,test:11872,mmlu_pro|test:11872|policy_T,33.3268279209733,0.0002998858690261841,33.211762085556984,1.1920928955078125e-07,R,False
Text,test:11446,mmlu_pro|test:11446|policy_T,86.29497908987105,0.0003809109330177307,86.13866590894759,0.0003905296325683594,T,False
Text,test:12100,mmlu_pro|test:12100|policy_T,51.231417106464505,0.00030105002224445343,51.10465013422072,0.07252311706542969,T,False
Text,test:11735,mmlu_pro|test:11735|policy_T,56.96907686069608,0.000250060111284256,56.826669024303555,6.556510925292969e-07,R,False
Text,test:12076,mmlu_pro|test:12076|policy_T,34.52466707676649,0.00029010698199272156,34.4047921244055,0.43825405836105347,T,False
Text,test:12032,mmlu_pro|test:12032|policy_T,51.209774101153016,0.00032992102205753326,51.07257608324289,1.1920928955078125e-07,R,False
Text,test:11967,mmlu_pro|test:11967|policy_T,33.475585049018264,0.0002998858690261841,33.35421718657017,0.00023156404495239258,T,False
Text,test:11316,mmlu_pro|test:11316|policy_T,62.008972046896815,0.00032084062695503235,61.87447998672724,0.18293678760528564,T,False
Text,test:11631,mmlu_pro|test:11631|policy_T,64.19615517370403,0.0004309695214033127,64.05427004210651,1.9609928131103516e-05,R,False
Text,test:11977,mmlu_pro|test:11977|policy_T,45.168262207880616,0.00030081719160079956,45.04141514189541,0.43797773122787476,T,False
Text,test:6472,mmlu_pro|test:6472|policy_T,33.28602807596326,0.00029103830456733704,33.17364794202149,1.0132789611816406e-05,R,False
Text,test:6082,mmlu_pro|test:6082|policy_T,33.22658594697714,0.00030105002224445343,33.11666985973716,1.430511474609375e-06,R,False
Text,test:6346,mmlu_pro|test:6346|policy_T,38.546995958313346,0.0002600718289613724,38.42029790394008,1.1920928955078125e-07,R,False
Text,test:6561,mmlu_pro|test:6561|policy_T,34.011045936495066,0.00029103830456733704,33.89142197556794,0.005378305912017822,T,False
Text,test:6557,mmlu_pro|test:6557|policy_T,54.498021956533194,0.0003608874976634979,54.365373915061355,0.0,R,False
Text,test:6446,mmlu_pro|test:6446|policy_T,43.49945392459631,0.00031013041734695435,43.38516993448138,0.00038236379623413086,T,False
Text,test:6394,mmlu_pro|test:6394|policy_T,42.85862413235009,0.0003098975867033005,42.71013499237597,0.0,R,False
Text,test:6608,mmlu_pro|test:6608|policy_T,55.20357401110232,0.0004109460860490799,55.05886278115213,9.715557098388672e-05,T,False
Text,test:4983,mmlu_pro|test:4983|policy_T,55.63805787824094,0.0003611203283071518,55.48315797932446,4.827976226806641e-06,R,False
Text,test:4746,mmlu_pro|test:4746|policy_T,80.53374709561467,0.00029103830456733704,80.37837594747543,0.0,R,False
Text,test:4980,mmlu_pro|test:4980|policy_T,65.98780513741076,0.00027101486921310425,65.84662082605064,0.010987639427185059,T,False
Text,test:4781,mmlu_pro|test:4781|policy_T,33.55270507745445,0.0002998858690261841,33.438812009990215,0.00026160478591918945,T,False
Text,test:1023,mmlu_pro|test:1023|policy_T,79.66702594421804,0.00026100315153598785,79.51834797859192,0.008577525615692139,T,False
Text,test:1794,mmlu_pro|test:1794|policy_T,50.506016006693244,0.00025099143385887146,50.37629301659763,0.008580207824707031,T,False
Text,test:959,mmlu_pro|test:959|policy_T,51.44441616721451,0.0002707820385694504,51.32423108443618,0.0229833722114563,T,False
Text,test:1329,mmlu_pro|test:1329|policy_T,52.182854851707816,0.00025099143385887146,52.05565690994263,2.384185791015625e-07,R,False
Text,test:1223,mmlu_pro|test:1223|policy_T,65.29976497404277,0.00028102658689022064,65.14824088662863,0.018591582775115967,T,False
Text,test:1657,mmlu_pro|test:1657|policy_T,62.34892597422004,0.0003809109330177307,62.195387901738286,0.004629552364349365,T,False
Text,test:1540,mmlu_pro|test:1540|policy_T,50.433802884072065,0.00029103830456733704,50.312004052102566,0.002727210521697998,T,False
Text,test:1043,mmlu_pro|test:1043|policy_T,43.593383859843016,0.0002600718289613724,43.47750684246421,0.011408984661102295,T,False
Text,test:1100,mmlu_pro|test:1100|policy_T,52.48938500881195,0.00035995617508888245,52.349293138831854,0.2987653613090515,T,False
Text,test:872,mmlu_pro|test:872|policy_T,68.07399005629122,0.00033085234463214874,67.93988007120788,0.00292360782623291,T,False
Text,test:1670,mmlu_pro|test:1670|policy_T,34.04847695492208,0.0002598389983177185,33.93698809668422,2.86102294921875e-06,R,False
Text,test:8725,mmlu_pro|test:8725|policy_T,33.625504933297634,0.00030011869966983795,33.50239316932857,0.011005222797393799,T,False
Text,test:8505,mmlu_pro|test:8505|policy_T,33.504626946523786,0.00030105002224445343,33.38834899477661,0.15088766813278198,T,False
Text,test:8006,mmlu_pro|test:8006|policy_T,44.2952299490571,0.0003110617399215698,44.18086493387818,0.0,R,False
Text,test:8026,mmlu_pro|test:8026|policy_T,33.62316987477243,0.000250060111284256,33.513884991407394,3.5762786865234375e-07,R,False
Text,test:8264,mmlu_pro|test:8264|policy_T,33.459352096542716,0.00027101486921310425,33.35138992406428,0.0,R,False
Text,test:9037,mmlu_pro|test:9037|policy_T,33.23508216999471,0.0003809109330177307,33.1202270463109,0.17645937204360962,T,False
Text,test:8072,mmlu_pro|test:8072|policy_T,33.543119905516505,0.00030011869966983795,33.432573080062866,0.22582322359085083,T,False
Text,test:8356,mmlu_pro|test:8356|policy_T,33.22952287271619,0.00031013041734695435,33.121349988505244,0.0731818675994873,T,False
Text,test:8343,mmlu_pro|test:8343|policy_T,49.96656789444387,0.00030105002224445343,49.8512911144644,0.0,R,False
Text,test:8856,mmlu_pro|test:8856|policy_T,43.09514001943171,0.00026100315153598785,42.98090608790517,0.09363502264022827,T,False
Text,test:8878,mmlu_pro|test:8878|policy_T,33.508664928376675,0.0002600718289613724,33.39978097938001,0.001995980739593506,T,False
Text,test:8137,mmlu_pro|test:8137|policy_T,33.35958602838218,0.00030105002224445343,33.24918891303241,0.0,R,False
Text,test:7941,mmlu_pro|test:7941|policy_T,43.622849974781275,0.000250060111284256,43.504608096554875,0.14481914043426514,T,False
Text,test:7962,mmlu_pro|test:7962|policy_T,33.640141831710935,0.0003110617399215698,33.52826205082238,0.0,R,False
Text,test:8261,mmlu_pro|test:8261|policy_T,37.47621993534267,0.00030105002224445343,37.35890006646514,0.0003707408905029297,T,False
Text,test:5417,mmlu_pro|test:5417|policy_T,33.63129496574402,0.00026100315153598785,33.51949597708881,0.0,R,False
Text,test:5739,mmlu_pro|test:5739|policy_T,43.686158023774624,0.00027101486921310425,43.568026972934604,0.022977709770202637,T,False
Text,test:5109,mmlu_pro|test:5109|policy_T,33.30847807228565,0.00030081719160079956,33.196388045325875,0.0,R,False
Text,test:5929,mmlu_pro|test:5929|policy_T,33.58000796288252,0.0002998858690261841,33.47118408419192,0.0,R,False
Text,test:5351,mmlu_pro|test:5351|policy_T,33.1133131403476,0.0002998858690261841,33.00312580540776,0.0002613663673400879,T,False
Text,test:5069,mmlu_pro|test:5069|policy_T,40.78670195303857,0.00028102658689022064,40.662969928234816,0.0,R,False
Text,test:5533,mmlu_pro|test:5533|policy_T,33.085881965234876,0.0002898741513490677,32.97571511939168,0.0020012855529785156,T,False
Text,test:5258,mmlu_pro|test:5258|policy_T,53.31130209378898,0.00034086406230926514,53.189193829894066,0.00018364191055297852,T,False
Text,test:5446,mmlu_pro|test:5446|policy_T,55.209629936143756,0.00029103830456733704,55.0847458653152,0.0007095932960510254,T,False
Text,test:5830,mmlu_pro|test:5830|policy_T,33.307145116850734,0.00031082890927791595,33.20040600374341,0.0,R,False
Text,test:11017,mmlu_pro|test:11017|policy_T,39.94336095638573,0.00026100315153598785,39.82552094385028,0.0,R,False
Text,test:10836,mmlu_pro|test:10836|policy_T,43.63055108115077,0.0003098975867033005,43.51580608636141,0.0,R,False
Text,test:11046,mmlu_pro|test:11046|policy_T,38.2764779496938,0.00027101486921310425,38.16054109483957,0.010986924171447754,T,False
Text,test:10973,mmlu_pro|test:10973|policy_T,38.87054091319442,0.000391155481338501,38.73865399509668,0.0003355741500854492,T,False
Text,test:11106,mmlu_pro|test:11106|policy_T,33.67011505179107,0.00028102658689022064,33.5551300086081,0.007581114768981934,T,False
Text,test:10143,mmlu_pro|test:10143|policy_T,34.08705606125295,0.00029103830456733704,33.975156024098396,0.32666027545928955,T,False
Text,test:9413,mmlu_pro|test:9413|policy_T,32.99619280733168,0.0002300366759300232,32.87834185175598,4.571676254272461e-05,T,False
Text,test:9925,mmlu_pro|test:9925|policy_T,34.24967103637755,0.00030105002224445343,34.12805311381817,0.0832977294921875,T,False
Text,test:9048,mmlu_pro|test:9048|policy_T,64.44024597294629,0.00030011869966983795,64.2974590882659,0.11920768022537231,T,False
Text,test:9980,mmlu_pro|test:9980|policy_T,34.41217099316418,0.00030011869966983795,34.30128307081759,0.019845545291900635,T,False
Text,test:9222,mmlu_pro|test:9222|policy_T,41.1768457852304,0.00026100315153598785,41.04567994363606,0.640096127986908,T,False
Text,test:10310,mmlu_pro|test:10310|policy_T,41.1072860006243,0.0002998858690261841,40.98015814088285,0.0026214122772216797,T,False
Text,test:9978,mmlu_pro|test:9978|policy_T,93.4960599988699,0.0003310851752758026,93.36049715057015,0.11795729398727417,T,False
Text,test:9975,mmlu_pro|test:9975|policy_T,40.30120512470603,0.00029103830456733704,40.171111933887005,0.24107736349105835,T,False
Text,test:9753,mmlu_pro|test:9753|policy_T,34.77205918170512,0.0002698507159948349,34.64828687720001,0.5233663320541382,T,False
Text,test:10269,mmlu_pro|test:10269|policy_T,40.944794891402125,0.0003611203283071518,40.814290987327695,0.012580692768096924,T,False
Text,test:9345,mmlu_pro|test:9345|policy_T,33.348271157592535,0.0002698507159948349,33.23618997819722,0.0,R,False
Text,test:9591,mmlu_pro|test:9591|policy_T,44.423605082556605,0.00029010698199272156,44.307046104222536,0.04237407445907593,T,False
Text,test:9392,mmlu_pro|test:9392|policy_T,34.87176517955959,0.0002998858690261841,34.75552680902183,0.26946598291397095,T,False
Text,test:2177,mmlu_pro|test:2177|policy_T,43.153804959729314,0.00027008354663848877,43.04323811084032,0.0,R,False
Text,test:2443,mmlu_pro|test:2443|policy_T,42.34332707710564,0.00034994445741176605,42.20332414843142,0.03732854127883911,T,False
Text,test:2370,mmlu_pro|test:2370|policy_T,44.26239291206002,0.00034994445741176605,44.143540086224675,0.0,R,False
Text,test:2703,mmlu_pro|test:2703|policy_T,42.93986689299345,0.00027008354663848877,42.821766110137105,4.655122756958008e-05,T,False
Text,test:2744,mmlu_pro|test:2744|policy_T,46.58099892549217,0.0002898741513490677,46.46166507154703,0.0,R,False
Text,test:2398,mmlu_pro|test:2398|policy_T,40.98746902309358,0.00030011869966983795,40.859609143808484,1.6629695892333984e-05,R,False
Text,test:2090,mmlu_pro|test:2090|policy_T,43.31001010723412,0.00027101486921310425,43.191828997805715,0.00015878677368164062,T,False
Text,test:2633,mmlu_pro|test:2633|policy_T,33.26911199837923,0.00028102658689022064,33.16012816503644,0.0,R,False
Text,test:2001,mmlu_pro|test:2001|policy_T,37.4766169115901,0.0003809109330177307,37.335793022066355,0.2689417004585266,T,False
C2C,test:3074,mmlu_pro|test:3074|policy_C,50.727174850180745,0.0003811437636613846,50.573206041008234,0.06711608171463013,C,False
C2C,test:3502,mmlu_pro|test:3502|policy_C,56.85279588215053,0.0003511086106300354,56.70227506197989,0.0,R,False
C2C,test:3459,mmlu_pro|test:3459|policy_C,51.325579173862934,0.0002707820385694504,51.17933498695493,8.940696716308594e-07,R,False
C2C,test:2955,mmlu_pro|test:2955|policy_C,43.239513877779245,0.00029103830456733704,43.12126291915774,0.0,R,False
C2C,test:3232,mmlu_pro|test:3232|policy_C,43.11691410839558,0.0003310851752758026,42.995176976546645,0.0,R,False
C2C,test:3202,mmlu_pro|test:3202|policy_C,34.49111804366112,0.00031082890927791595,34.370873123407364,2.384185791015625e-07,R,False
C2C,test:2979,mmlu_pro|test:2979|policy_C,43.48742892034352,0.00033085234463214874,43.35961886681616,0.0,R,False
C2C,test:297,mmlu_pro|test:297|policy_C,34.36984191648662,0.00033015385270118713,34.25437491387129,0.004070103168487549,C,False
C2C,test:481,mmlu_pro|test:481|policy_C,34.261869033798575,0.0003210734575986862,34.13772699423134,0.21153700351715088,C,False
C2C,test:673,mmlu_pro|test:673|policy_C,41.776832891628146,0.0002600718289613724,41.64150916039944,0.33292800188064575,C,False
C2C,test:205,mmlu_pro|test:205|policy_C,42.051728116348386,0.00033085234463214874,41.9137398712337,0.00021535158157348633,C,False
C2C,test:429,mmlu_pro|test:429|policy_C,43.36571996100247,0.0003110617399215698,43.2366281747818,0.5266059041023254,C,False
C2C,test:413,mmlu_pro|test:413|policy_C,34.2816470656544,0.0002698507159948349,34.15896696969867,0.42420244216918945,C,False
C2C,test:289,mmlu_pro|test:289|policy_C,55.824629962444305,0.00029103830456733704,55.681272177025676,0.3321601152420044,C,False
C2C,test:770,mmlu_pro|test:770|policy_C,34.41634890623391,0.000341096892952919,34.29304785095155,0.3296963572502136,C,False
C2C,test:402,mmlu_pro|test:402|policy_C,52.20152996480465,0.0003708992153406143,52.058071130886674,0.011001288890838623,C,False
C2C,test:4181,mmlu_pro|test:4181|policy_C,55.27803488075733,0.0003711320459842682,55.13759213499725,3.993511199951172e-06,R,False
C2C,test:3885,mmlu_pro|test:3885|policy_C,63.639956060796976,0.0004309695214033127,63.49853100255132,0.3478459119796753,C,False
C2C,test:3996,mmlu_pro|test:3996|policy_C,43.65120688453317,0.0003310851752758026,43.515252182260156,0.07979828119277954,C,False
C2C,test:4133,mmlu_pro|test:4133|policy_C,38.54430606588721,0.0004009343683719635,38.3945859503001,1.7881393432617188e-06,R,False
C2C,test:4665,mmlu_pro|test:4665|policy_C,42.77955391444266,0.000250060111284256,42.6380280405283,0.40429985523223877,C,False
C2C,test:4076,mmlu_pro|test:4076|policy_C,34.305211855098605,0.00030011869966983795,34.18332291767001,2.9206275939941406e-06,R,False
C2C,test:4073,mmlu_pro|test:4073|policy_C,56.95515195839107,0.00028102658689022064,56.80402903817594,0.004072725772857666,C,False
C2C,test:4334,mmlu_pro|test:4334|policy_C,37.43290202692151,0.00031013041734695435,37.29541413486004,0.0,R,False
C2C,test:3783,mmlu_pro|test:3783|policy_C,55.91751495376229,0.00028009526431560516,55.78039702959359,0.00013315677642822266,C,False
C2C,test:3934,mmlu_pro|test:3934|policy_C,55.585885886102915,0.00028102658689022064,55.44233717955649,0.037475407123565674,C,False
C2C,test:3957,mmlu_pro|test:3957|policy_C,56.033564964309335,0.00028102658689022064,55.89259183034301,0.18250805139541626,C,False
C2C,test:4214,mmlu_pro|test:4214|policy_C,49.176134169101715,0.0002998858690261841,49.04315387830138,0.060448527336120605,C,False
C2C,test:10489,mmlu_pro|test:10489|policy_C,36.95216216146946,0.00031082890927791595,36.81668802164495,9.638071060180664e-05,C,False
C2C,test:10675,mmlu_pro|test:10675|policy_C,37.978845881298184,0.0003110617399215698,37.86235791631043,0.07798111438751221,C,False
C2C,test:10373,mmlu_pro|test:10373|policy_C,43.00826997496188,0.00028102658689022064,42.88747301325202,2.282857894897461e-05,R,False
C2C,test:10764,mmlu_pro|test:10764|policy_C,37.42983611300588,0.00028102658689022064,37.30258787982166,0.0,R,False
C2C,test:6990,mmlu_pro|test:6990|policy_C,55.178367998450994,0.0003110617399215698,55.035349912941456,0.0,R,False
C2C,test:7268,mmlu_pro|test:7268|policy_C,56.438690982759,0.0003310851752758026,56.29238812252879,0.0009860992431640625,C,False
C2C,test:6958,mmlu_pro|test:6958|policy_C,34.582223976030946,0.0003110617399215698,34.455707063898444,0.0031726956367492676,C,False
C2C,test:7440,mmlu_pro|test:7440|policy_C,33.651008969172835,0.00028102658689022064,33.533307956531644,0.0,R,False
C2C,test:7050,mmlu_pro|test:7050|policy_C,34.162969095632434,0.00023096799850463867,34.03882612474263,0.0,R,False
C2C,test:7242,mmlu_pro|test:7242|policy_C,33.83302083238959,0.00028009526431560516,33.71435799635947,0.00037354230880737305,C,False
C2C,test:7635,mmlu_pro|test:7635|policy_C,42.77656995691359,0.00028102658689022064,42.641056003049016,0.0,R,False
C2C,test:7309,mmlu_pro|test:7309|policy_C,42.16059111058712,0.0004209578037261963,42.0239451341331,0.2701861262321472,C,False
C2C,test:7272,mmlu_pro|test:7272|policy_C,43.78172801807523,0.0002698507159948349,43.65254589356482,0.0004438161849975586,C,False
C2C,test:11584,mmlu_pro|test:11584|policy_C,56.18396098725498,0.000491039827466011,56.02832906879485,0.2710745334625244,C,False
C2C,test:11872,mmlu_pro|test:11872|policy_C,40.504714008420706,0.00029103830456733704,40.38173402659595,1.1920928955078125e-07,R,False
C2C,test:11446,mmlu_pro|test:11446|policy_C,68.17233096808195,0.00029103830456733704,68.0359760299325,0.0003905296325683594,C,False
C2C,test:12100,mmlu_pro|test:12100|policy_C,65.01331506296992,0.0002898741513490677,64.87085693515837,0.07252311706542969,C,False
C2C,test:11735,mmlu_pro|test:11735|policy_C,56.30592396482825,0.00029010698199272156,56.168745970353484,6.556510925292969e-07,R,False
C2C,test:12076,mmlu_pro|test:12076|policy_C,34.69706093892455,0.000250060111284256,34.57368887029588,0.43825405836105347,C,False
C2C,test:12032,mmlu_pro|test:12032|policy_C,51.58037808723748,0.00027101486921310425,51.442079013213515,1.1920928955078125e-07,R,False
C2C,test:11967,mmlu_pro|test:11967|policy_C,33.31124712713063,0.00028009526431560516,33.19660201668739,0.00023156404495239258,C,False
C2C,test:11316,mmlu_pro|test:11316|policy_C,78.80923198536038,0.0003210734575986862,78.65223800763488,0.18293678760528564,C,False
C2C,test:11631,mmlu_pro|test:11631|policy_C,63.8341570738703,0.0006710179150104523,63.70314187370241,1.9609928131103516e-05,R,False
C2C,test:11977,mmlu_pro|test:11977|policy_C,56.760933017358184,0.0003310851752758026,56.62157200276852,0.43797773122787476,C,False
C2C,test:6472,mmlu_pro|test:6472|policy_C,33.743595937266946,0.00024097971618175507,33.61975401639938,1.0132789611816406e-05,R,False
C2C,test:6082,mmlu_pro|test:6082|policy_C,33.05986407212913,0.00026100315153598785,32.94822503812611,1.430511474609375e-06,R,False
C2C,test:6346,mmlu_pro|test:6346|policy_C,33.82996702566743,0.0003310851752758026,33.71909004636109,1.1920928955078125e-07,R,False
C2C,test:6561,mmlu_pro|test:6561|policy_C,42.20777400769293,0.00033085234463214874,42.076137848198414,0.005378305912017822,C,False
C2C,test:6557,mmlu_pro|test:6557|policy_C,43.22508000768721,0.0003511086106300354,43.109573889523745,0.0,R,False
C2C,test:6446,mmlu_pro|test:6446|policy_C,43.549909023568034,0.00027101486921310425,43.422620045021176,0.00038236379623413086,C,False
C2C,test:6394,mmlu_pro|test:6394|policy_C,42.237079003825784,0.00027008354663848877,42.11670299991965,0.0,R,False
C2C,test:6608,mmlu_pro|test:6608|policy_C,55.290186079218984,0.0003210734575986862,55.15366094186902,9.715557098388672e-05,C,False
C2C,test:4983,mmlu_pro|test:4983|policy_C,55.48414890654385,0.00040116719901561737,55.344376945868134,4.827976226806641e-06,R,False
C2C,test:4746,mmlu_pro|test:4746|policy_C,62.980188988149166,0.00036996789276599884,62.84114788286388,0.0,R,False
C2C,test:4980,mmlu_pro|test:4980|policy_C,52.19602584838867,0.000250060111284256,52.05974099226296,0.010987639427185059,C,False
C2C,test:4781,mmlu_pro|test:4781|policy_C,33.60437182709575,0.0003110617399215698,33.49130996502936,0.00026160478591918945,C,False
C2C,test:1023,mmlu_pro|test:1023|policy_C,63.71152005158365,0.00032992102205753326,63.51843802258372,0.008577525615692139,C,False
C2C,test:1794,mmlu_pro|test:1794|policy_C,50.70865619927645,0.00032992102205753326,50.5734218750149,0.008580207824707031,C,False
C2C,test:959,mmlu_pro|test:959|policy_C,65.33835385926068,0.00029103830456733704,65.19188010133803,0.0229833722114563,C,False
C2C,test:1329,mmlu_pro|test:1329|policy_C,52.39498894661665,0.00028009526431560516,52.27306019514799,2.384185791015625e-07,R,False
C2C,test:1223,mmlu_pro|test:1223|policy_C,51.36440088972449,0.00028102658689022064,51.24308401718736,0.018591582775115967,C,False
C2C,test:1657,mmlu_pro|test:1657|policy_C,78.80632602609694,0.00029010698199272156,78.66624277085066,0.004629552364349365,C,False
C2C,test:1540,mmlu_pro|test:1540|policy_C,50.422761822119355,0.00030105002224445343,50.30123400501907,0.002727210521697998,C,False
C2C,test:1043,mmlu_pro|test:1043|policy_C,43.822553008794785,0.0003210734575986862,43.70628600008786,0.011408984661102295,C,False
C2C,test:1100,mmlu_pro|test:1100|policy_C,52.41095880046487,0.00029010698199272156,52.28374991565943,0.2987653613090515,C,False
C2C,test:872,mmlu_pro|test:872|policy_C,67.82718887552619,0.00028009526431560516,67.69209587946534,0.00292360782623291,C,False
C2C,test:1670,mmlu_pro|test:1670|policy_C,34.09135714173317,0.00029103830456733704,33.976993057876825,2.86102294921875e-06,R,False
C2C,test:8725,mmlu_pro|test:8725|policy_C,33.7336459197104,0.00029103830456733704,33.62630610354245,0.011005222797393799,C,False
C2C,test:8505,mmlu_pro|test:8505|policy_C,33.286027843132615,0.0003110617399215698,33.172716153785586,0.15088766813278198,C,False
C2C,test:8006,mmlu_pro|test:8006|policy_C,44.169212924316525,0.00029103830456733704,44.053607154637575,0.0,R,False
C2C,test:8026,mmlu_pro|test:8026|policy_C,33.649078104645014,0.000250060111284256,33.53928308933973,3.5762786865234375e-07,R,False
C2C,test:8264,mmlu_pro|test:8264|policy_C,33.6200138553977,0.0003210734575986862,33.51179207675159,0.0,R,False
C2C,test:9037,mmlu_pro|test:9037|policy_C,33.73647294938564,0.00029010698199272156,33.62145717255771,0.17645937204360962,C,False
C2C,test:8072,mmlu_pro|test:8072|policy_C,33.396384911611676,0.00028009526431560516,33.283273223787546,0.22582322359085083,C,False
C2C,test:8356,mmlu_pro|test:8356|policy_C,32.92421996593475,0.0002300366759300232,32.81601797789335,0.0731818675994873,C,False
C2C,test:8343,mmlu_pro|test:8343|policy_C,50.179696176201105,0.00025099143385887146,50.06403010338545,0.0,R,False
C2C,test:8856,mmlu_pro|test:8856|policy_C,43.167486088350415,0.0003098975867033005,43.04933501407504,0.09363502264022827,C,False
C2C,test:8878,mmlu_pro|test:8878|policy_C,33.954201033338904,0.0002598389983177185,33.841980155557394,0.001995980739593506,C,False
C2C,test:8137,mmlu_pro|test:8137|policy_C,34.08040595240891,0.00025099143385887146,33.966182032600045,0.0,R,False
