reference,id,key,online_probe_ms,selector_ms,saved_inner_probe_ms,ProbeMax,route,probe_shared
Text,test:1023,mmlu_pro|test:1023|policy_T,62.40938790142536,0.0003809109330177307,62.264205887913704,0.008577525615692139,T,False
Text,test:1794,mmlu_pro|test:1794|policy_T,50.13375892303884,0.0003511086106300354,50.0113689340651,0.008580207824707031,T,False
Text,test:959,mmlu_pro|test:959|policy_T,51.6564748249948,0.00030105002224445343,51.50771699845791,0.0229833722114563,T,False
Text,test:1329,mmlu_pro|test:1329|policy_T,52.0898480899632,0.00048102810978889465,51.94615898653865,2.384185791015625e-07,R,False
Text,test:1223,mmlu_pro|test:1223|policy_T,51.15731991827488,0.00027008354663848877,51.016625948250294,0.018591582775115967,T,False
Text,test:1657,mmlu_pro|test:1657|policy_T,62.05469206906855,0.00027101486921310425,61.92415812984109,0.004629552364349365,T,False
Text,test:1540,mmlu_pro|test:1540|policy_T,50.159988924860954,0.00027008354663848877,50.03228900022805,0.002727210521697998,T,False
Text,test:1043,mmlu_pro|test:1043|policy_T,43.30073110759258,0.0003110617399215698,43.173813028261065,0.011408984661102295,T,False
Text,test:1100,mmlu_pro|test:1100|policy_T,52.23081400617957,0.00030011869966983795,52.10003792308271,0.2987653613090515,T,False
Text,test:872,mmlu_pro|test:872|policy_T,67.78942118398845,0.0002998858690261841,67.64684314839542,0.00292360782623291,T,False
Text,test:1670,mmlu_pro|test:1670|policy_T,33.837989903986454,0.0002400483936071396,33.72060903348029,2.86102294921875e-06,R,False
Text,test:8725,mmlu_pro|test:8725|policy_T,33.67092600092292,0.0002598389983177185,33.552272943779826,0.011005222797393799,T,False
Text,test:8505,mmlu_pro|test:8505|policy_T,34.05629890039563,0.00032014213502407074,33.93367910757661,0.15088766813278198,T,False
Text,test:8006,mmlu_pro|test:8006|policy_T,43.960068142041564,0.00033993273973464966,43.83336007595062,0.0,R,False
Text,test:8026,mmlu_pro|test:8026|policy_T,33.80428603850305,0.00029103830456733704,33.68961112573743,3.5762786865234375e-07,R,False
Text,test:8264,mmlu_pro|test:8264|policy_T,33.70223520323634,0.0002898741513490677,33.58613606542349,0.0,R,False
Text,test:9037,mmlu_pro|test:9037|policy_T,33.67975214496255,0.00029103830456733704,33.56045810505748,0.17645937204360962,T,False
Text,test:8072,mmlu_pro|test:8072|policy_T,34.31591507978737,0.0006810296326875687,34.06807011924684,0.22582322359085083,T,False
Text,test:8356,mmlu_pro|test:8356|policy_T,33.69058296084404,0.00028009526431560516,33.57378300279379,0.0731818675994873,T,False
Text,test:8343,mmlu_pro|test:8343|policy_T,49.717609072104096,0.00027101486921310425,49.5925338473171,0.0,R,False
Text,test:8856,mmlu_pro|test:8856|policy_T,42.912983102723956,0.00032084062695503235,42.789672035723925,0.09363502264022827,T,False
Text,test:8878,mmlu_pro|test:8878|policy_T,33.9901449624449,0.00028102658689022064,33.87664188630879,0.001995980739593506,T,False
Text,test:8137,mmlu_pro|test:8137|policy_T,33.41787192039192,0.00030011869966983795,33.30053109675646,0.0,R,False
Text,test:7941,mmlu_pro|test:7941|policy_T,43.358860071748495,0.0002998858690261841,43.23265282437205,0.14481914043426514,T,False
Text,test:7962,mmlu_pro|test:7962|policy_T,33.38019992224872,0.00033015385270118713,33.26291008852422,0.0,R,False
Text,test:8261,mmlu_pro|test:8261|policy_T,33.44136499799788,0.00031013041734695435,33.32745190709829,0.0003707408905029297,T,False
Text,test:5417,mmlu_pro|test:5417|policy_T,33.44906005077064,0.00023981556296348572,33.33170898258686,0.0,R,False
Text,test:5739,mmlu_pro|test:5739|policy_T,43.42943290248513,0.0004009343683719635,43.290992034599185,0.022977709770202637,T,False
Text,test:5109,mmlu_pro|test:5109|policy_T,33.488685032352805,0.0002698507159948349,33.34905207157135,0.0,R,False
Text,test:5929,mmlu_pro|test:5929|policy_T,33.44241599552333,0.00027101486921310425,33.32770196720958,0.0,R,False
Text,test:5351,mmlu_pro|test:5351|policy_T,33.62010000273585,0.00029103830456733704,33.50323112681508,0.0002613663673400879,T,False
Text,test:5069,mmlu_pro|test:5069|policy_T,33.334934851154685,0.00030011869966983795,33.22249394841492,0.0,R,False
Text,test:5533,mmlu_pro|test:5533|policy_T,33.31514704041183,0.00029103830456733704,33.186755841597915,0.0020012855529785156,T,False
Text,test:5258,mmlu_pro|test:5258|policy_T,43.72897301800549,0.00029103830456733704,43.61140192486346,0.00018364191055297852,T,False
Text,test:5446,mmlu_pro|test:5446|policy_T,43.4921698179096,0.0003501772880554199,43.36155392229557,0.0007095932960510254,T,False
Text,test:5830,mmlu_pro|test:5830|policy_T,33.90522487461567,0.00031013041734695435,33.78007002174854,0.0,R,False
Text,test:11017,mmlu_pro|test:11017|policy_T,34.306235844269395,0.0003310851752758026,34.183075185865164,0.0,R,False
Text,test:10836,mmlu_pro|test:10836|policy_T,43.38384605944157,0.0002998858690261841,43.26502187177539,0.0,R,False
Text,test:11046,mmlu_pro|test:11046|policy_T,34.133030800148845,0.0003210734575986862,34.01351720094681,0.010986924171447754,T,False
Text,test:10973,mmlu_pro|test:10973|policy_T,35.35362193360925,0.000200001522898674,35.204643150791526,0.0003355741500854492,T,False
Text,test:11106,mmlu_pro|test:11106|policy_T,33.72818301431835,0.0003098975867033005,33.60442002303898,0.007581114768981934,T,False
Text,test:10143,mmlu_pro|test:10143|policy_T,34.02749402448535,0.00033085234463214874,33.90957182273269,0.32666027545928955,T,False
Text,test:9413,mmlu_pro|test:9413|policy_T,32.980910036712885,0.00026100315153598785,32.86590497009456,4.571676254272461e-05,T,False
Text,test:9925,mmlu_pro|test:9925|policy_T,33.85213506408036,0.0003110617399215698,33.73164893127978,0.0832977294921875,T,False
Text,test:9048,mmlu_pro|test:9048|policy_T,50.509192049503326,0.00031082890927791595,50.358450040221214,0.11920768022537231,T,False
Text,test:9980,mmlu_pro|test:9980|policy_T,34.08841788768768,0.0004200264811515808,33.95921480841935,0.019845545291900635,T,False
Text,test:9222,mmlu_pro|test:9222|policy_T,33.473914954811335,0.0002400483936071396,33.34686695598066,0.640096127986908,T,False
Text,test:10310,mmlu_pro|test:10310|policy_T,33.75668521039188,0.00025099143385887146,33.60584191977978,0.0026214122772216797,T,False
Text,test:9978,mmlu_pro|test:9978|policy_T,93.12113001942635,0.00030105002224445343,92.98390289768577,0.11795729398727417,T,False
Text,test:9975,mmlu_pro|test:9975|policy_T,33.48828200250864,0.0002598389983177185,33.37398683652282,0.24107736349105835,T,False
Text,test:9753,mmlu_pro|test:9753|policy_T,34.31953117251396,0.00031082890927791595,34.19081983156502,0.5233663320541382,T,False
Text,test:10269,mmlu_pro|test:10269|policy_T,33.211353002116084,0.0002698507159948349,33.09716819785535,0.012580692768096924,T,False
Text,test:9345,mmlu_pro|test:9345|policy_T,33.51949993520975,0.00028102658689022064,33.40195002965629,0.0,R,False
Text,test:9591,mmlu_pro|test:9591|policy_T,44.160071993246675,0.00032992102205753326,44.039655942469835,0.04237407445907593,T,False
Text,test:9392,mmlu_pro|test:9392|policy_T,33.7290340103209,0.00034994445741176605,33.61238515935838,0.26946598291397095,T,False
Text,test:2177,mmlu_pro|test:2177|policy_T,42.928237933665514,0.00023096799850463867,42.806680081412196,0.0,R,False
Text,test:2443,mmlu_pro|test:2443|policy_T,33.80297217518091,0.0002998858690261841,33.68785697966814,0.03732854127883911,T,False
Text,test:2370,mmlu_pro|test:2370|policy_T,43.97440003231168,0.0002998858690261841,43.857621029019356,0.0,R,False
Text,test:2703,mmlu_pro|test:2703|policy_T,42.64221084304154,0.00027101486921310425,42.51918103545904,4.655122756958008e-05,T,False
Text,test:2744,mmlu_pro|test:2744|policy_T,43.41370891779661,0.00028009526431560516,43.29229099676013,0.0,R,False
Text,test:2398,mmlu_pro|test:2398|policy_T,33.28149486333132,0.000250060111284256,33.161900006234646,1.6629695892333984e-05,R,False
Text,test:2090,mmlu_pro|test:2090|policy_T,43.01423882134259,0.00023120082914829254,42.89592709392309,0.00015878677368164062,T,False
Text,test:2633,mmlu_pro|test:2633|policy_T,33.16562715917826,0.00025099143385887146,33.05305610410869,0.0,R,False
Text,test:2001,mmlu_pro|test:2001|policy_T,33.567281207069755,0.0002498272806406021,33.45832577906549,0.2689417004585266,T,False
C2C,test:3074,mmlu_pro|test:3074|policy_C,50.42816884815693,0.0003511086106300354,50.283347023651004,0.06711608171463013,C,False
C2C,test:3502,mmlu_pro|test:3502|policy_C,44.7888420894742,0.00022980384528636932,44.646435184404254,0.0,R,False
C2C,test:3459,mmlu_pro|test:3459|policy_C,50.7405549287796,0.00030105002224445343,50.60895811766386,8.940696716308594e-07,R,False
C2C,test:2955,mmlu_pro|test:2955|policy_C,42.973386123776436,0.0002400483936071396,42.85465297289193,0.0,R,False
C2C,test:3232,mmlu_pro|test:3232|policy_C,42.85017494112253,0.00030105002224445343,42.73028997704387,0.0,R,False
C2C,test:3202,mmlu_pro|test:3202|policy_C,33.9783129747957,0.00029103830456733704,33.858638955280185,2.384185791015625e-07,R,False
C2C,test:2979,mmlu_pro|test:2979|policy_C,43.13805396668613,0.00028102658689022064,43.00666810013354,0.0,R,False
C2C,test:297,mmlu_pro|test:297|policy_C,34.35400896705687,0.00027008354663848877,34.22681987285614,0.004070103168487549,C,False
C2C,test:481,mmlu_pro|test:481|policy_C,33.67775003425777,0.0002998858690261841,33.54887804016471,0.21153700351715088,C,False
C2C,test:673,mmlu_pro|test:673|policy_C,33.5031917784363,0.00029103830456733704,33.38587284088135,0.33292800188064575,C,False
C2C,test:205,mmlu_pro|test:205|policy_C,33.80645206198096,0.0002698507159948349,33.68660691194236,0.00021535158157348633,C,False
C2C,test:429,mmlu_pro|test:429|policy_C,42.886713054031134,0.00029080547392368317,42.7645540330559,0.5266059041023254,C,False
C2C,test:413,mmlu_pro|test:413|policy_C,34.49591505341232,0.0002300366759300232,34.36131193302572,0.42420244216918945,C,False
C2C,test:289,mmlu_pro|test:289|policy_C,44.101121136918664,0.0003098975867033005,43.974173022434115,0.3321601152420044,C,False
C2C,test:770,mmlu_pro|test:770|policy_C,33.87075196951628,0.0002400483936071396,33.75197993591428,0.3296963572502136,C,False
C2C,test:402,mmlu_pro|test:402|policy_C,51.910649985075,0.0002698507159948349,51.78104690276086,0.011001288890838623,C,False
C2C,test:4181,mmlu_pro|test:4181|policy_C,43.502517975866795,0.0003210734575986862,43.38265396654606,3.993511199951172e-06,R,False
C2C,test:3885,mmlu_pro|test:3885|policy_C,49.829524010419846,0.00027008354663848877,49.70706393942237,0.3478459119796753,C,False
C2C,test:3996,mmlu_pro|test:3996|policy_C,43.3174439240247,0.00030105002224445343,43.19715895690024,0.07979828119277954,C,False
C2C,test:4133,mmlu_pro|test:4133|policy_C,34.40366592258215,0.0002898741513490677,34.28332996554673,1.7881393432617188e-06,R,False
C2C,test:4665,mmlu_pro|test:4665|policy_C,34.485749900341034,0.00034994445741176605,34.3249780125916,0.40429985523223877,C,False
C2C,test:4076,mmlu_pro|test:4076|policy_C,34.143988974392414,0.00028009526431560516,34.02080689556897,2.9206275939941406e-06,R,False
C2C,test:4073,mmlu_pro|test:4073|policy_C,44.90144900046289,0.00029103830456733704,44.765615137293935,0.004072725772857666,C,False
C2C,test:4334,mmlu_pro|test:4334|policy_C,33.938501961529255,0.00021094456315040588,33.81976904347539,0.0,R,False
C2C,test:3783,mmlu_pro|test:3783|policy_C,44.38676405698061,0.00029010698199272156,44.256990076974034,0.00013315677642822266,C,False
C2C,test:3934,mmlu_pro|test:3934|policy_C,43.57030987739563,0.0003702007234096527,43.45133597962558,0.037475407123565674,C,False
C2C,test:3957,mmlu_pro|test:3957|policy_C,44.16562803089619,0.0003098975867033005,44.03562401421368,0.18250805139541626,C,False
C2C,test:4214,mmlu_pro|test:4214|policy_C,44.55667990259826,0.00028102658689022064,44.4339201785624,0.060448527336120605,C,False
C2C,test:10489,mmlu_pro|test:10489|policy_C,34.0841559227556,0.0003310851752758026,33.951065968722105,9.638071060180664e-05,C,False
C2C,test:10675,mmlu_pro|test:10675|policy_C,33.94729900173843,0.0003110617399215698,33.830930944532156,0.07798111438751221,C,False
C2C,test:10373,mmlu_pro|test:10373|policy_C,42.674961034208536,0.0002698507159948349,42.55414288491011,2.282857894897461e-05,R,False
C2C,test:10764,mmlu_pro|test:10764|policy_C,35.078831017017365,0.00029080547392368317,34.95751414448023,0.0,R,False
C2C,test:6990,mmlu_pro|test:6990|policy_C,43.38110494427383,0.00030105002224445343,43.25413703918457,0.0,R,False
C2C,test:7268,mmlu_pro|test:7268|policy_C,44.392001116648316,0.00023096799850463867,44.268249068409204,0.0009860992431640625,C,False
C2C,test:6958,mmlu_pro|test:6958|policy_C,34.36898998916149,0.0002698507159948349,34.24806287512183,0.0031726956367492676,C,False
C2C,test:7440,mmlu_pro|test:7440|policy_C,33.90707401558757,0.00027101486921310425,33.792118076235056,0.0,R,False
C2C,test:7050,mmlu_pro|test:7050|policy_C,33.8413598947227,0.0003110617399215698,33.726254012435675,0.0,R,False
C2C,test:7242,mmlu_pro|test:7242|policy_C,33.68498710915446,0.0003110617399215698,33.5656029637903,0.00037354230880737305,C,False
C2C,test:7635,mmlu_pro|test:7635|policy_C,34.21691502444446,0.0002998858690261841,34.09280185587704,0.0,R,False
C2C,test:7309,mmlu_pro|test:7309|policy_C,33.770286943763494,0.00027008354663848877,33.654771046712995,0.2701861262321472,C,False
C2C,test:7272,mmlu_pro|test:7272|policy_C,43.340359115973115,0.00031082890927791595,43.212599121034145,0.0004438161849975586,C,False
C2C,test:11584,mmlu_pro|test:11584|policy_C,44.22925692051649,0.00031990930438041687,44.10065500997007,0.2710745334625244,C,False
C2C,test:11872,mmlu_pro|test:11872|policy_C,34.16059887968004,0.000250060111284256,34.03880097903311,1.1920928955078125e-07,R,False
C2C,test:11446,mmlu_pro|test:11446|policy_C,67.76361213997006,0.00032084062695503235,67.63244699686766,0.0003905296325683594,C,False
C2C,test:12100,mmlu_pro|test:12100|policy_C,50.96881091594696,0.00027101486921310425,50.82316696643829,0.07252311706542969,C,False
C2C,test:11735,mmlu_pro|test:11735|policy_C,44.89999101497233,0.00029103830456733704,44.76632992736995,6.556510925292969e-07,R,False
C2C,test:12076,mmlu_pro|test:12076|policy_C,34.66076799668372,0.00024097971618175507,34.53637403436005,0.43825405836105347,C,False
C2C,test:12032,mmlu_pro|test:12032|policy_C,51.020137034356594,0.00030105002224445343,50.895433174446225,1.1920928955078125e-07,R,False
C2C,test:11967,mmlu_pro|test:11967|policy_C,34.34477001428604,0.0002600718289613724,34.22421286813915,0.00023156404495239258,C,False
C2C,test:11316,mmlu_pro|test:11316|policy_C,61.960265040397644,0.00029103830456733704,61.8003960698843,0.18293678760528564,C,False
C2C,test:11631,mmlu_pro|test:11631|policy_C,50.156251061707735,0.0003310851752758026,50.026708049699664,1.9609928131103516e-05,R,False
C2C,test:11977,mmlu_pro|test:11977|policy_C,44.91316503845155,0.00030105002224445343,44.78549584746361,0.43797773122787476,C,False
C2C,test:6472,mmlu_pro|test:6472|policy_C,34.02373706921935,0.0003310851752758026,33.90433290041983,1.0132789611816406e-05,R,False
C2C,test:6082,mmlu_pro|test:6082|policy_C,34.177124965935946,0.00026100315153598785,34.057351062074304,1.430511474609375e-06,R,False
C2C,test:6346,mmlu_pro|test:6346|policy_C,34.01606297120452,0.00030011869966983795,33.89196004718542,1.1920928955078125e-07,R,False
C2C,test:6561,mmlu_pro|test:6561|policy_C,34.343216102570295,0.00029103830456733704,34.227319061756134,0.005378305912017822,C,False
C2C,test:6557,mmlu_pro|test:6557|policy_C,42.92414500378072,0.0002898741513490677,42.804890079423785,0.0,R,False
C2C,test:6446,mmlu_pro|test:6446|policy_C,43.16384391859174,0.000250060111284256,43.039350071921945,0.00038236379623413086,C,False
C2C,test:6394,mmlu_pro|test:6394|policy_C,34.26170302554965,0.00029103830456733704,34.14086694829166,0.0,R,False
C2C,test:6608,mmlu_pro|test:6608|policy_C,43.498852057382464,0.0003310851752758026,43.37790491990745,9.715557098388672e-05,C,False
C2C,test:4983,mmlu_pro|test:4983|policy_C,43.63769316114485,0.00030081719160079956,43.51247800514102,4.827976226806641e-06,R,False
C2C,test:4746,mmlu_pro|test:4746|policy_C,62.69919080659747,0.000391155481338501,62.56688293069601,0.0,R,False
C2C,test:4980,mmlu_pro|test:4980|policy_C,51.87271093018353,0.00028102658689022064,51.73233896493912,0.010987639427185059,C,False
C2C,test:4781,mmlu_pro|test:4781|policy_C,33.87486794963479,0.0003511086106300354,33.760332968086004,0.00026160478591918945,C,False
C2C,test:1023,mmlu_pro|test:1023|policy_C,62.41177301853895,0.00041117891669273376,62.27651913650334,0.008577525615692139,C,False
C2C,test:1794,mmlu_pro|test:1794|policy_C,50.16381503082812,0.0003210734575986862,50.02460489049554,0.008580207824707031,C,False
C2C,test:959,mmlu_pro|test:959|policy_C,51.183318020775914,0.0003210734575986862,51.04090110398829,0.0229833722114563,C,False
C2C,test:1329,mmlu_pro|test:1329|policy_C,52.281589014455676,0.00031082890927791595,52.146325120702386,2.384185791015625e-07,R,False
C2C,test:1223,mmlu_pro|test:1223|policy_C,51.08221899718046,0.00030105002224445343,50.94551318325102,0.018591582775115967,C,False
C2C,test:1657,mmlu_pro|test:1657|policy_C,61.844287905842066,0.00028102658689022064,61.70731084421277,0.004629552364349365,C,False
C2C,test:1540,mmlu_pro|test:1540|policy_C,50.18745013512671,0.00026100315153598785,50.060522044077516,0.002727210521697998,C,False
C2C,test:1043,mmlu_pro|test:1043|policy_C,43.5484959743917,0.00027101486921310425,43.424713890999556,0.011408984661102295,C,False
C2C,test:1100,mmlu_pro|test:1100|policy_C,52.09608096629381,0.0002598389983177185,51.95874301716685,0.2987653613090515,C,False
C2C,test:872,mmlu_pro|test:872|policy_C,67.41519900970161,0.0002200249582529068,67.27449502795935,0.00292360782623291,C,False
C2C,test:1670,mmlu_pro|test:1670|policy_C,33.87659206055105,0.0002600718289613724,33.75838999636471,2.86102294921875e-06,R,False
C2C,test:8725,mmlu_pro|test:8725|policy_C,33.76309806481004,0.00026100315153598785,33.64538820460439,0.011005222797393799,C,False
C2C,test:8505,mmlu_pro|test:8505|policy_C,33.75433199107647,0.00026100315153598785,33.63574994727969,0.15088766813278198,C,False
C2C,test:8006,mmlu_pro|test:8006|policy_C,43.859208934009075,0.00026100315153598785,43.734956067055464,0.0,R,False
C2C,test:8026,mmlu_pro|test:8026|policy_C,33.89814216643572,0.0002200249582529068,33.78170286305249,3.5762786865234375e-07,R,False
C2C,test:8264,mmlu_pro|test:8264|policy_C,33.484796062111855,0.00030105002224445343,33.37067202664912,0.0,R,False
C2C,test:9037,mmlu_pro|test:9037|policy_C,33.59558410011232,0.00021094456315040588,33.475910080596805,0.17645937204360962,C,False
C2C,test:8072,mmlu_pro|test:8072|policy_C,33.51466287858784,0.0002600718289613724,33.3911101333797,0.22582322359085083,C,False
C2C,test:8356,mmlu_pro|test:8356|policy_C,33.578983042389154,0.0002698507159948349,33.45598210580647,0.0731818675994873,C,False
C2C,test:8343,mmlu_pro|test:8343|policy_C,50.003524869680405,0.00024097971618175507,49.87950203940272,0.0,R,False
C2C,test:8856,mmlu_pro|test:8856|policy_C,42.89738414809108,0.00030105002224445343,42.77475387789309,0.09363502264022827,C,False
C2C,test:8878,mmlu_pro|test:8878|policy_C,33.646589843556285,0.00030105002224445343,33.528388012200594,0.001995980739593506,C,False
C2C,test:8137,mmlu_pro|test:8137|policy_C,34.2141839209944,0.0003110617399215698,34.09412899054587,0.0,R,False
